CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL08036_960;411;47.27367;-59.78267;293781;17.35;21-jun-08;01:24:00;31.43;1.67;342.45288;8.227;NaN;0.755;1.971;0.075;1;1.81;1;0.54;1;3.375;1;0;3.35;0.54
18TL08036_960;411;47.27367;-59.78267;293780;26.97;21-jun-08;01:24:00;31.63;-0.42;347.18684;8.152;NaN;0.325;1.039;0.175;1;5.565;1;0.885;1;7.955;1;0;6.29;0.70
18TL08036_960;411;47.27367;-59.78267;293779;52.06;21-jun-08;01:24:00;32.03;0.18;358.57514;8.213;NaN;0.21;0.833;0.235;1;4.36;1;0.765;1;4.4;1;0;5.70;0.99
18TL08036_960;411;47.27367;-59.78267;293778;102.12;21-jun-08;01:24:00;32.86;1.19;298.9987;8.133;NaN;0.03;0.232;0.05;1;10.355;1;1.045;1;9.53;1;0;9.91;1.09
18TL08036_960;411;47.27367;-59.78267;293777;201.61;21-jun-08;01:24:00;34.1;4.74;188.73316;8.052;NaN;NaN;0.23;0.06;1;17.73;1;1.455;1;18.39;1;0;12.19;0.96
18TL08036_960;411;47.27367;-59.78267;293776;302.04;21-jun-08;01:24:00;34.66;5.56;168.23422;8.059;NaN;NaN;0.224;0.02;1;20.99;1;1.56;1;20.515;1;0;13.46;1.02
18TL08036_960;411;47.27367;-59.78267;293775;402.03;21-jun-08;01:24:00;34.78;5.06;174.26332;8.055;NaN;NaN;0.225;0.025;1;20.94;1;1.63;1;26.49;1;0;12.85;0.79
18TL08036_960;411;47.27367;-59.78267;293774;452.4;21-jun-08;01:24:00;34.79;5;170.6012;8.032;3.8165;NaN;0.226;0.035;1;20.67;1;1.675;1;30.54;1;256;12.34;0.68
18TL08036_961;421;47.09933;-59.99233;293792;2.68;21-jun-08;03:58:00;29.97;7.59;316.32678;8.339;6.538;1.015;2.706;0.02;1;0.115;1;0.23;1;0.995;1;256;0.50;0.12
18TL08036_961;421;47.09933;-59.99233;293791;7.74;21-jun-08;03:58:00;30.11;6.65;323.1151;8.321;NaN;0.97;2.255;0.035;1;0.515;1;0.335;1;1.425;1;0;1.54;0.36
18TL08036_961;421;47.09933;-59.99233;293790;17.45;21-jun-08;03:58:00;30.53;4.73;333.29758;8.295;NaN;0.925;1.876;0.035;1;0.77;1;0.42;1;1.68;1;0;1.83;0.46
18TL08036_961;421;47.09933;-59.99233;293789;27.47;21-jun-08;03:58:00;30.83;1.87;346.7849;8.227;NaN;0.49;1.331;0.105;1;2.765;1;0.64;1;3.28;1;0;4.32;0.84
18TL08036_961;421;47.09933;-59.99233;293788;52.35;21-jun-08;03:58:00;31.83;0.27;346.07034;8.206;NaN;0.24;0.959;0.185;1;4.285;1;0.78;1;5.61;1;0;5.49;0.76
18TL08036_961;421;47.09933;-59.99233;293787;102.52;21-jun-08;03:58:00;32.61;0.63;325.97334;8.159;NaN;0.04;0.245;0.04;1;8.665;1;0.95;1;7.955;1;0;9.12;1.09
18TL08036_961;421;47.09933;-59.99233;293786;196.26;21-jun-08;03:58:00;34.06;4.57;195.43216;8.035;NaN;NaN;0.248;0.05;1;17.98;1;1.51;1;18.225;1;0;11.91;0.99
18TL08036_961;421;47.09933;-59.99233;293785;299.96;21-jun-08;03:58:00;34.59;5.46;147.33334;7.993;NaN;NaN;0.243;0.04;1;21.63;1;1.71;1;25.215;1;0;12.65;0.86
18TL08036_961;421;47.09933;-59.99233;293784;319.37;21-jun-08;03:58:00;34.67;5.35;149.25372;7.996;3.376;NaN;0.247;0.04;1;21.53;1;1.68;1;27.18;1;256;12.82;0.79
18TL08036_962;431;47.025;-60.11533;293798;6.84;21-jun-08;05:40:00;29.79;9.09;316.01416;8.316;NaN;0.755;2.054;0.025;1;0.1;1;0.25;1;0.87;1;0;0.40;0.11
18TL08036_962;431;47.025;-60.11533;293797;16.96;21-jun-08;05:40:00;30.38;5.82;326.50926;8.279;NaN;0.57;1.459;0.055;1;1.03;1;0.415;1;1.95;1;0;2.48;0.53
18TL08036_962;431;47.025;-60.11533;293796;26.87;21-jun-08;05:40:00;30.76;3.8;338.03154;8.241;NaN;0.3;0.967;0.085;1;2.155;1;0.555;1;3.18;1;0;3.88;0.68
18TL08036_962;431;47.025;-60.11533;293795;51.56;21-jun-08;05:40:00;31.73;-0.2;341.82764;8.149;NaN;0.075;0.438;0.17;1;5.905;1;0.875;1;6.355;1;0;6.75;0.93
18TL08036_962;431;47.025;-60.11533;293794;101.33;21-jun-08;05:40:00;32.82;1.18;297.97152;8.116;NaN;0.05;0.253;0.085;1;10.32;1;1.045;1;10.7;1;0;9.88;0.96
18TL08036_962;431;47.025;-60.11533;293793;180.01;21-jun-08;05:40:00;33.88;3.95;197.75448;8.022;4.4105;NaN;0.244;0.115;1;16.845;1;1.405;1;17.575;1;256;11.99;0.96
18TL08036_963;441;46.95683;-60.21633;293805;2.08;21-jun-08;07:09:00;29.57;8.5;318.06852;8.321;7.0915;1.01;2.445;0.03;1;0.515;1;0.285;1;1.57;1;256;1.81;0.33
18TL08036_963;441;46.95683;-60.21633;293804;6.84;21-jun-08;07:09:00;30.02;6.79;321.90928;8.305;NaN;0.875;2.041;0.03;1;0.645;1;0.28;1;0.93;1;0;2.30;0.69
18TL08036_963;441;46.95683;-60.21633;293803;16.76;21-jun-08;07:09:00;30.42;4.45;334.63738;8.275;NaN;0.475;1.008;0.025;1;0.52;1;0.335;1;1.105;1;0;1.55;0.47
18TL08036_963;441;46.95683;-60.21633;293802;26.58;21-jun-08;07:09:00;30.96;2.53;342.45288;8.211;NaN;0.29;0.87;0.07333;1;2.49;1;0.49667;1;4.2;1;0;5.01;0.59
18TL08036_963;441;46.95683;-60.21633;293801;51.36;21-jun-08;07:09:00;31.6;-0.23;336.64708;8.121;NaN;0.1;0.513;0.19;1;6.68;1;0.955;1;8.795;1;0;6.99;0.76
18TL08036_963;441;46.95683;-60.21633;293800;75.95;21-jun-08;07:09:00;32.54;0.79;308.86856;8.121;6.8325;0.05;0.281;0.17;1;8.96;1;1.015;1;9.225;1;256;8.83;0.97
18TL08036_964;451;46.74517;-61.00083;293811;1.79;21-jun-08;12:21:00;28.63;11.14;303.77732;8.4;6.7925;0.68;1.319;0.02;1;0.035;1;0.09;1;0.185;1;256;0.39;0.19
18TL08036_964;451;46.74517;-61.00083;293810;5.55;21-jun-08;12:21:00;28.66;11.09;304.5812;8.386;NaN;0.765;1.551;0.015;1;0.055;1;0.095;1;0.61;1;0;0.58;0.09
18TL08036_964;451;46.74517;-61.00083;293809;15.67;21-jun-08;12:21:00;28.92;9.87;308.154;8.369;NaN;1.17;2.077;0.015;1;0.11;1;0.095;1;0;1;0;1.16;NaN
18TL08036_964;451;46.74517;-61.00083;293808;25.98;21-jun-08;12:21:00;30.2;6.49;321.3287;8.358;NaN;0.77;1.917;0.025;1;0.335;1;0.26;1;0.085;1;0;1.29;3.94
18TL08036_964;451;46.74517;-61.00083;293807;50.77;21-jun-08;12:21:00;31.75;-0.65;334.59272;8.118;NaN;0.08;0.448;0.23;1;8.325;1;1.05;1;11.1;1;0;7.93;0.75
18TL08036_964;451;46.74517;-61.00083;293806;59.79;21-jun-08;12:21:00;32.59;0.67;319.319;8.1;7.2145;0.07;0.286;0.21;1;7.65;1;0.95;1;9.295;1;256;8.05;0.82
18TL08036_965;461;46.82767;-61.24667;293817;1.69;21-jun-08;14:21:00;29.49;12.66;293.95212;8.39;6.55;0.27;0.617;0.02;1;0.035;1;0.13;1;0.28;1;256;0.27;0.13
18TL08036_965;461;46.82767;-61.24667;293816;5.36;21-jun-08;14:21:00;29.46;12.81;303.0181;8.377;NaN;0.235;0.551;0.035;1;0.08;1;0.17;1;0.465;1;0;0.47;0.17
18TL08036_965;461;46.82767;-61.24667;293815;15.67;21-jun-08;14:21:00;30.46;7.29;337.13834;8.366;NaN;0.765;1.936;0.015;1;0.05;1;0.26;1;0;1;0;0.19;NaN
18TL08036_965;461;46.82767;-61.24667;293814;25.49;21-jun-08;14:21:00;30.97;-0.25;360.13824;8.194;NaN;1.355;3.244;0.16;1;5.335;1;0.835;1;3.225;1;0;6.39;1.65
18TL08036_965;461;46.82767;-61.24667;293813;50.27;21-jun-08;14:21:00;31.28;-1.33;329.72478;8.084;NaN;0.08;0.461;0.19667;1;8.375;1;1.01667;1;12.9;1;0;8.24;0.65
18TL08036_965;461;46.82767;-61.24667;293812;54.83;21-jun-08;14:21:00;31.66;-0.77;319.18502;8.085;7.239;0.075;0.406;0.225;1;8.17;1;1.085;1;12.105;1;256;7.53;0.67
18TL08036_966;471;46.9015;-61.5;293822;1.39;21-jun-08;16:08:00;30.05;10.81;310.92292;8.392;7.351;0.38;0.451;0.045;1;1.06;1;0.265;1;1.12;1;256;4.00;0.95
18TL08036_966;471;46.9015;-61.5;293821;5.45;21-jun-08;16:08:00;30.39;9.21;322.08792;8.391;NaN;0.405;0.611;0.02;1;0.09;1;0.135;1;0;1;0;0.67;NaN
18TL08036_966;471;46.9015;-61.5;293820;14.97;21-jun-08;16:08:00;30.52;7.87;335.1733;8.372;NaN;0.66;1.352;0.02;1;0.045;1;0.19;1;0.21;1;0;0.24;0.21
18TL08036_966;471;46.9015;-61.5;293819;25.39;21-jun-08;16:08:00;30.93;-0.01;357.54796;8.2;NaN;1.01;2.157;0.12;1;4.395;1;0.73;1;2.24;1;0;6.02;1.96
18TL08036_966;471;46.9015;-61.5;293818;50.17;21-jun-08;16:08:00;31.18;-1.31;335.48592;8.085;7.4775;0.14;0.653;0.185;1;8.215;1;1.045;1;10.57;1;256;7.86;0.78
18TL08036_967;481;46.99917;-61.74983;293827;1.39;21-jun-08;17:47:00;29.74;11.53;304.26858;8.41;6.742;0.355;0.674;0.02;1;0.04;1;0.08;1;0.11;1;256;0.50;0.36
18TL08036_967;481;46.99917;-61.74983;293826;4.96;21-jun-08;17:47:00;29.89;10.97;303.55402;8.387;NaN;0.365;0.968;0.03;1;0.05;1;0.155;1;0.335;1;0;0.32;0.15
18TL08036_967;481;46.99917;-61.74983;293825;14.87;21-jun-08;17:47:00;30.44;8.73;333.8335;8.358;NaN;0.465;1.551;0.02;1;0.12;1;0.205;1;0.285;1;0;0.59;0.42
18TL08036_967;481;46.99917;-61.74983;293824;25.39;21-jun-08;17:47:00;31.19;-0.67;352.09944;8.119;NaN;0.46;1.48;0.17667;1;6.99;1;1.02333;1;9.565;1;0;6.83;0.73
18TL08036_967;481;46.99917;-61.74983;293823;34.41;21-jun-08;17:47:00;31.19;-0.68;342.85482;8.125;7.6115;0.43;1.337;0.16;1;6.4;1;0.805;1;6.4;1;256;7.95;1.00
18TL08036_968;491;47.16433;-62.247;293832;1.09;21-jun-08;20:57:00;30.22;11.03;302.88412;8.37;6.7515;0.505;0.923;0.035;1;0.085;1;0.175;1;0.135;1;256;0.49;0.63
18TL08036_968;491;47.16433;-62.247;293831;5.55;21-jun-08;20:57:00;30.77;8.28;317.62192;8.337;NaN;0.355;1.028;0.015;1;0.075;1;0.27;1;0.32;1;0;0.28;0.23
18TL08036_968;491;47.16433;-62.247;293830;14.78;21-jun-08;20:57:00;31.01;4.46;336.60242;8.252;NaN;0.57;1.204;0.08;1;2.125;1;0.56;1;2.38;1;0;3.79;0.89
18TL08036_968;491;47.16433;-62.247;293829;25.39;21-jun-08;20:57:00;31.12;1.87;336.82572;8.181;NaN;0.855;1.419;0.115;1;3.91;1;0.72;1;3.87;1;0;5.43;1.01
18TL08036_968;491;47.16433;-62.247;293828;38.08;21-jun-08;20:57:00;31.34;-0.68;328.38498;8.088;7.361;0.56;0.936;0.17;1;6.21;1;0.96;1;8.355;1;256;6.47;0.74
18TL08036_969;501;47.32817;-62.749;293837;0.79;21-jun-08;23:40:00;28.56;12.83;305.20644;8.41;6.672;0.565;1.498;0.015;1;0.05;1;0.08;1;0.07;1;256;0.63;0.71
18TL08036_969;501;47.32817;-62.749;293836;5.35;21-jun-08;23:40:00;28.93;11.14;310.6103;8.406;NaN;0.445;1.334;0.04;1;0.14667;1;0.13333;1;1.29;1;0;1.10;0.11
18TL08036_969;501;47.32817;-62.749;293835;15.47;21-jun-08;23:40:00;29.62;7.61;331.06458;8.388;NaN;0.72;1.976;0.025;1;0.105;1;0.235;1;0.19;1;0;0.45;0.55
18TL08036_969;501;47.32817;-62.749;293834;25.58;21-jun-08;23:40:00;30.79;0.92;367.23918;8.222;NaN;0.165;0.496;0.1;1;3.925;1;0.71;1;0.625;1;0;5.53;6.28
18TL08036_969;501;47.32817;-62.749;293833;50.37;21-jun-08;23:40:00;31.6;-1.15;314.76368;8.03;6.976;0.135;0.48;0.17;1;8.93;1;1.195;1;12.405;1;256;7.47;0.72
18TL08036_970;511;47.50333;-63.2595;293843;0.99;22-jun-08;02:36:00;27.32;12.54;300.20452;8.424;6.7795;1.085;2.474;0.015;1;0.065;1;0.035;1;0.365;1;256;1.86;0.18
18TL08036_970;511;47.50333;-63.2595;293842;5.16;22-jun-08;02:36:00;27.62;11.94;303.64334;8.404;NaN;1.085;2.565;0.015;1;0.07;1;0.05;1;0.615;1;0;1.40;0.11
18TL08036_970;511;47.50333;-63.2595;293841;15.37;22-jun-08;02:36:00;29.78;4.26;326.50926;8.322;NaN;0.455;0.992;0.08;1;2.605;1;0.455;1;2.57;1;0;5.73;1.01
18TL08036_970;511;47.50333;-63.2595;293840;25.09;22-jun-08;02:36:00;30.68;0.7;346.69558;8.137;NaN;0.07;0.547;0.145;1;5.22;1;0.825;1;3.64;1;0;6.33;1.43
18TL08036_970;511;47.50333;-63.2595;293839;50.47;22-jun-08;02:36:00;31.39;-0.51;330.75196;8.063;NaN;0.13;0.319;0.175;1;8.675;1;1.015;1;8.925;1;0;8.55;0.97
18TL08036_970;511;47.50333;-63.2595;293838;75.35;22-jun-08;02:36:00;31.96;-1.06;291.94242;7.965;5.8015;0.095;0.386;0.175;1;9.63;1;1.255;1;16.97;1;256;7.67;0.57
18TL08036_971;521;47.65717;-63.75367;293849;1.29;22-jun-08;05:11:00;26.56;12.54;308.91322;8.455;6.9765;0.745;2.022;0.03;1;0.105;1;0.015;1;0;1;256;7.00;NaN
18TL08036_971;521;47.65717;-63.75367;293848;5.45;22-jun-08;05:11:00;28.2;11.4;307.57342;8.411;NaN;0.935;2.293;0.02;1;0.045;1;0.055;1;0.465;1;0;0.82;0.10
18TL08036_971;521;47.65717;-63.75367;293847;15.17;22-jun-08;05:11:00;28.92;9.32;311.77146;8.38;NaN;1.115;2.837;0.025;1;0.44;1;0.12;1;0;1;0;3.67;NaN
18TL08036_971;521;47.65717;-63.75367;293846;25.68;22-jun-08;05:11:00;30.61;3.29;347.4548;8.303;NaN;0.275;0.694;0.07;1;2.13;1;0.445;1;1.815;1;0;4.79;1.17
18TL08036_971;521;47.65717;-63.75367;293845;50.37;22-jun-08;05:11:00;31.74;-0.47;333.8335;8.109;NaN;0.075;0.319;0.165;1;7.08;1;0.975;1;6.13;1;0;7.26;1.15
18TL08036_971;521;47.65717;-63.75367;293844;60.08;22-jun-08;05:11:00;32.01;-0.73;291.31718;7.977;6.358;0.215;0.472;0.185;1;8.41;1;1.165;1;14.565;1;256;7.22;0.58
18TL08036_972;531;47.74;-63.99967;293855;0.89;22-jun-08;06:45:00;26.22;12.17;333.52088;8.482;7.5545;1.32;2.683;0.025;1;0.075;1;0.01;1;0.63;1;256;7.50;0.12
18TL08036_972;531;47.74;-63.99967;293854;5.55;22-jun-08;06:45:00;26.42;11.72;334.86068;8.471;NaN;1.245;2.369;0.02;1;0.16;1;0;1;0;1;0;NaN;NaN
18TL08036_972;531;47.74;-63.99967;293853;15.47;22-jun-08;06:45:00;27;9.14;331.1539;8.374;NaN;2.285;2.996;0.03;1;0.53;1;0.115;1;1.225;1;0;4.61;0.43
18TL08036_972;531;47.74;-63.99967;293852;25.48;22-jun-08;06:45:00;29.1;3.82;336.11116;8.254;NaN;0.48;0.713;0.105;1;3.695;1;0.545;1;5.15;1;0;6.78;0.72
18TL08036_972;531;47.74;-63.99967;293851;50.17;22-jun-08;06:45:00;31.54;-0.13;334.5034;8.1;NaN;0.19;0.379;0.19;1;7.595;1;1.005;1;8.995;1;0;7.56;0.84
18TL08036_972;531;47.74;-63.99967;293850;75.25;22-jun-08;06:45:00;32.06;-0.59;302.97344;8.024;6.913;0.13;0.378;0.21;1;8.29;1;1.075;1;10.085;1;256;7.71;0.82
18TL08036_973;541;47.82767;-64.25883;293860;1.19;22-jun-08;09:07:00;26.16;12.37;329.54614;8.459;7.4475;1.19;2.395;0.015;1;0.035;1;0.005;1;0.145;1;256;7.00;0.24
18TL08036_973;541;47.82767;-64.25883;293859;4.96;22-jun-08;09:07:00;26.22;11.16;333.87816;8.445;NaN;2.14;3.869;0.015;1;0.05;1;0.005;1;0.315;1;0;10.00;0.16
18TL08036_973;541;47.82767;-64.25883;293858;15.27;22-jun-08;09:07:00;27.28;8.91;323.07044;8.354;NaN;1;1.493;0.02;1;0.22;1;0.115;1;0.335;1;0;1.91;0.66
18TL08036_973;541;47.82767;-64.25883;293857;25.48;22-jun-08;09:07:00;28.32;5.01;326.64324;8.26;NaN;0.615;0.98;0.105;1;3.975;1;0.52;1;5.19;1;0;7.64;0.77
18TL08036_973;541;47.82767;-64.25883;293856;38.07;22-jun-08;09:07:00;30.86;1.44;323.42772;8.143;7.1885;0.5;0.734;0.15;1;5.615;1;0.875;1;9.875;1;256;6.42;0.57
18TL08036_974;561;47.93017;-65.25;293872;1.78;22-jun-08;18:32:00;25.07;13.99;297.12298;8.446;6.7595;1.745;2.027;0.02333;1;0.07;1;0.015;1;3.93;1;256;4.67;0.02
18TL08036_974;561;47.93017;-65.25;293871;5.55;22-jun-08;18:32:00;25.98;9.96;298.7754;8.372;NaN;1.78;4.405;0.065;1;1.32;1;0.235;1;4.025;1;0;5.62;0.33
18TL08036_974;561;47.93017;-65.25;293870;15.67;22-jun-08;18:32:00;28.25;4.27;322.40054;8.259;NaN;0.11;0.529;0.14;1;3.615;1;0.64;1;6.21;1;0;5.65;0.58
18TL08036_974;561;47.93017;-65.25;293869;25.38;22-jun-08;18:32:00;30.19;1.06;329.85876;8.121;NaN;0.07;0.411;0.19;1;5.345;1;0.91;1;5.93;1;0;5.87;0.90
18TL08036_974;561;47.93017;-65.25;293868;50.37;22-jun-08;18:32:00;31.82;-0.45;295.38124;8.018;NaN;0.14;0.442;0.195;1;9.82;1;1.255;1;16.52;1;0;7.82;0.59
18TL08036_974;561;47.93017;-65.25;293867;67.22;22-jun-08;18:32:00;31.94;-0.43;288.77156;8.015;6.484;0.175;0.407;0.2;1;10.275;1;1.31;1;17.83;1;256;7.84;0.58
18TL08036_975;601;47.49483;-64.66983;293881;2.18;23-jun-08;09:27:00;25.6;13.99;304.5812;8.454;6.8455;1.615;3.274;0.01333;1;0.05;7;0.01;1;2.1;1;768;5.00;0.02
18TL08036_975;601;47.49483;-64.66983;293880;5.06;23-jun-08;09:27:00;25.6;13.95;305.2511;8.445;NaN;1.665;3.346;0.125;1;3.115;7;0.815;1;10.92;1;512;3.82;0.29
18TL08036_975;601;47.49483;-64.66983;293879;14.68;23-jun-08;09:27:00;27.26;6.38;303.4647;8.201;NaN;1.435;1.409;0.1;1;2.665;1;0.555;1;9.45;1;0;4.80;0.28
18TL08036_975;601;47.49483;-64.66983;293878;21.12;23-jun-08;09:27:00;28.93;5.46;277.38326;8.157;5.979;0.44;0.637;0.13;1;3;1;0.79;1;8.595;1;256;3.80;0.35
18TL08036_976;611;47.49433;-64.254;293886;1.29;23-jun-08;11:54:00;26.26;14.12;300.20452;8.432;6.7615;1.175;2.012;0.01333;1;0.05333;1;0;1;0.295;1;256;NaN;0.18
18TL08036_976;611;47.49433;-64.254;293885;4.96;23-jun-08;11:54:00;26.86;10.88;321.73064;8.453;NaN;1.37;2.428;0.01667;1;0.06333;1;0.00333;1;0;1;0;19.02;NaN
18TL08036_976;611;47.49433;-64.254;293884;14.68;23-jun-08;11:54:00;28.07;7.47;325.52674;8.336;NaN;1.255;2.35;0.05333;1;1.24;1;0.24667;1;1.695;1;0;5.03;0.73
18TL08036_976;611;47.49433;-64.254;293883;24.69;23-jun-08;11:54:00;29.67;3.39;336.24514;8.249;NaN;0.545;0.903;0.1;1;3.18667;1;0.56667;1;4.34;1;0;5.62;0.73
18TL08036_976;611;47.49433;-64.254;293882;49.97;23-jun-08;11:54:00;31.72;-0.52;335.79854;8.054;7.0515;0.115;0.385;0.20667;1;7.94667;1;1.13667;1;10.245;1;256;6.99;0.78
18TL08036_977;621;47.499;-63.747;293892;1.09;23-jun-08;14:52:00;27.83;12.2;300.02588;8.435;6.89;1.075;1.674;0.01;1;0.05333;1;0.01333;1;0;1;256;4.00;NaN
18TL08036_977;621;47.499;-63.747;293891;4.76;23-jun-08;14:52:00;27.78;12.29;303.42004;8.426;NaN;1.08;1.966;0.01;1;0.07;1;0.07667;1;0;1;0;0.91;NaN
18TL08036_977;621;47.499;-63.747;293890;14.78;23-jun-08;14:52:00;29.03;6.24;316.46076;8.338;NaN;0.805;2.062;0.03667;1;0.62333;1;0.35;1;1.24;1;0;1.78;0.50
18TL08036_977;621;47.499;-63.747;293889;24.89;23-jun-08;14:52:00;30.45;1.95;340.39852;8.171;NaN;0.16;0.485;0.12667;1;4.28667;1;0.84333;1;5.775;1;0;5.08;0.74
18TL08036_977;621;47.499;-63.747;293888;49.48;23-jun-08;14:52:00;31.58;-0.3;333.69952;8.12;NaN;0.09;0.344;0.18;1;7.38333;1;0.99333;1;6.725;1;0;7.43;1.10
18TL08036_977;621;47.499;-63.747;293887;64.25;23-jun-08;14:52:00;31.93;-0.76;306.32294;8.029;6.88;0.18;0.375;0.19;1;8.41667;1;1.13667;1;10.295;1;256;7.40;0.82
18TL08036_978;651;47.16317;-62.74317;293898;1.19;24-jun-08;01:45:00;28.69;13.91;288.9502;8.4;6.522;0.29;1.07;0.02;1;0.125;1;0.065;1;0.215;1;256;1.92;0.58
18TL08036_978;651;47.16317;-62.74317;293897;5.75;24-jun-08;01:45:00;28.71;13.84;285.3774;8.382;NaN;0.295;1.087;0.025;1;0.05;1;0.055;1;0.125;1;0;0.91;0.40
18TL08036_978;651;47.16317;-62.74317;293896;15.77;24-jun-08;01:45:00;29.89;9.41;311.77146;8.379;NaN;0.72;2.795;0.01;1;0.16333;1;0.18;1;0.25;1;0;0.91;0.65
18TL08036_978;651;47.16317;-62.74317;293895;25.88;24-jun-08;01:45:00;30.69;0.5;367.50714;8.211;NaN;0.35;1.202;0.09667;1;4.21;1;0.69667;1;1.17;1;0;6.04;3.60
18TL08036_978;651;47.16317;-62.74317;293894;50.87;24-jun-08;01:45:00;31.34;-1.36;322.75782;7.996;NaN;0.11;0.404;0.16333;1;9.12667;1;1.18;1;12.565;1;0;7.73;0.73
