CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL10037_1081;411;47.27183;-59.77733;343981;15.27;09-jun-10;17:35:00;31.58;5.81;329.5908;8.17;NaN;0.38;1.304;0.03;1;0.11;1;0.33;1;0.705;1;0;0.33;0.16
18TL10037_1081;411;47.27183;-59.77733;343980;25.88;09-jun-10;17:35:00;32;3.48;344.28394;8.146;NaN;1.41;4.84;0.06667;1;0.52333;1;0.42;1;1.155;1;0;1.25;0.45
18TL10037_1081;411;47.27183;-59.77733;343979;50.17;09-jun-10;17:35:00;32.31;1.34;341.38104;8.086;NaN;0.29;1.413;0.21;1;4.045;1;0.675;1;2.97;1;0;5.99;1.36
18TL10037_1081;411;47.27183;-59.77733;343978;100.04;09-jun-10;17:35:00;33.01;1.74;276.26676;7.971;NaN;0.07;0.202;0.03;1;11.665;2;1.085;1;10.64;1;2048;10.75;1.10
18TL10037_1081;411;47.27183;-59.77733;343977;199.43;09-jun-10;17:35:00;34.56;6.42;166.00122;7.942;NaN;NaN;0.164;0.04;1;20.625;1;1.505;1;13.735;1;0;13.70;1.50
18TL10037_1081;411;47.27183;-59.77733;343976;301.84;09-jun-10;17:35:00;34.79;5.64;165.0187;7.915;NaN;NaN;0.161;0.03;1;22.73667;1;1.62333;1;23.95;1;0;14.01;0.95
18TL10037_1081;411;47.27183;-59.77733;343975;401.04;09-jun-10;17:35:00;34.82;5.12;161.13328;7.879;NaN;NaN;0.194;0.02333;1;23.05;1;1.72;1;34.37;1;0;13.40;0.67
18TL10037_1081;411;47.27183;-59.77733;343974;454.77;09-jun-10;17:35:00;34.86;5.26;173.32546;7.914;3.9055;NaN;0.189;0.01333;1;21.30333;1;1.62667;1;30.185;1;256;13.10;0.71
18TL10037_1082;421;47.10033;-59.9895;343992;0.79;09-jun-10;19:51:00;31.63;5.31;335.21796;8.177;NaN;0.57;1.018;0.035;1;0.275;1;0.335;1;1.26;1;0;0.82;0.22
18TL10037_1082;421;47.10033;-59.9895;343991;5.06;09-jun-10;19:51:00;31.63;5.36;334.90534;8.172;7.4765;0.695;1.335;0.04;1;0.27;1;0.325;1;0.98;1;256;0.83;0.28
18TL10037_1082;421;47.10033;-59.9895;343990;14.78;09-jun-10;19:51:00;31.65;4.79;336.24514;8.16;NaN;0.67;2.722;0.045;1;0.52;1;0.355;1;1.515;1;0;1.46;0.34
18TL10037_1082;421;47.10033;-59.9895;343989;25.09;09-jun-10;19:51:00;31.92;2.34;339.8626;8.106;NaN;0.6;2.589;0.14;1;2.785;1;0.59;1;3.16;1;0;4.72;0.88
18TL10037_1082;421;47.10033;-59.9895;343988;49.58;09-jun-10;19:51:00;32.23;0.89;338.16552;8.062;NaN;0.17;0.807;0.145;1;5.76;1;0.76;1;5.135;1;0;7.58;1.12
18TL10037_1082;421;47.10033;-59.9895;343987;99.74;09-jun-10;19:51:00;32.87;1.55;293.55018;7.999;NaN;0.06;0.22;0.06;1;10.33;1;0.995;1;9.81;1;0;10.38;1.05
18TL10037_1082;421;47.10033;-59.9895;343986;198.64;09-jun-10;19:51:00;33.99;4.53;190.4749;7.903;NaN;NaN;0.206;0.05;1;18.235;1;1.4;1;17.125;1;0;13.03;1.06
18TL10037_1082;421;47.10033;-59.9895;343985;300.66;09-jun-10;19:51:00;34.58;5.99;161.35658;7.914;NaN;NaN;0.182;0.04333;1;20.85;1;1.51;1;20.72;1;0;13.81;1.01
18TL10037_1082;421;47.10033;-59.9895;343984;318.48;09-jun-10;19:51:00;34.6;5.83;158.72164;7.903;3.536;NaN;0.189;0.045;1;22.93;1;1.625;1;23.365;1;256;14.11;0.98
18TL10037_1083;431;47.02267;-60.11567;343999;1.49;09-jun-10;21:26:00;30.8;6.97;324.94616;8.2;NaN;0.715;2.531;0.015;1;0.05;1;0.25;1;1.245;1;0;0.20;0.04
18TL10037_1083;431;47.02267;-60.11567;343998;5.36;09-jun-10;21:26:00;30.8;7;324.6782;8.199;7.21;0.665;2.721;0.02;1;0.035;1;0.255;1;1.28;1;256;0.14;0.03
18TL10037_1083;431;47.02267;-60.11567;343997;14.28;09-jun-10;21:26:00;30.77;6.29;328.34032;8.189;NaN;0.64;2.685;0.015;1;0.065;1;0.27;1;1.675;1;0;0.24;0.04
18TL10037_1083;431;47.02267;-60.11567;343996;24.99;09-jun-10;21:26:00;31.09;4.6;335.93252;8.156;NaN;0.51;1.928;0.03;1;0.21;1;0.355;1;1.3;1;0;0.59;0.16
18TL10037_1083;431;47.02267;-60.11567;343995;49.98;09-jun-10;21:26:00;31.83;1.21;333.87816;8.062;NaN;0.145;0.491;0.16;1;3.555;1;0.795;1;5.185;1;0;4.47;0.69
18TL10037_1083;431;47.02267;-60.11567;343994;101.23;09-jun-10;21:26:00;32.43;0.67;321.95394;8.019;NaN;0.1;0.259;0.07;1;6.9;1;0.805;1;6.985;1;0;8.57;0.99
18TL10037_1083;431;47.02267;-60.11567;343993;173.37;09-jun-10;21:26:00;33.6;3.43;211.15248;7.892;4.6845;NaN;0.271;0.125;1;16.375;1;1.335;1;17.61;1;256;12.27;0.93
18TL10037_1084;441;46.95783;-60.21483;344005;1.39;09-jun-10;22:43:00;29.84;8.08;317.086;8.204;NaN;2.01;5.021;0.025;1;0.075;1;0.165;1;1.035;1;0;0.45;0.07
18TL10037_1084;441;46.95783;-60.21483;344004;5.26;09-jun-10;22:43:00;29.84;8.07;318.29182;8.204;7.412;1.975;5.049;0.015;1;0.045;1;0.15;1;1.105;1;256;0.30;0.04
18TL10037_1084;441;46.95783;-60.21483;344003;14.88;09-jun-10;22:43:00;29.84;8.06;318.47046;8.203;NaN;1.855;4.853;0.015;1;0.035;1;0.13;1;1.19;1;0;0.27;0.03
18TL10037_1084;441;46.95783;-60.21483;344002;25.19;09-jun-10;22:43:00;29.86;8.04;318.47046;8.194;NaN;2.095;4.756;0.02;1;0.05;1;0.17;1;1.13;1;0;0.29;0.04
18TL10037_1084;441;46.95783;-60.21483;344001;49.68;09-jun-10;22:43:00;30.75;6.27;329.23352;8.169;NaN;0.985;2.522;0.035;1;0.15;1;0.255;1;1.115;1;0;0.59;0.13
18TL10037_1084;441;46.95783;-60.21483;344000;71.99;09-jun-10;22:43:00;31.8;1.49;323.42772;8.032;7.246;0.125;0.461;0.13;1;3.515;1;0.73;1;5.515;1;256;4.82;0.64
18TL10037_1085;451;46.74533;-61.00033;344010;5.65;10-jun-10;04:07:00;29.32;9.03;311.32486;8.176;6.969;1.515;4.419;0.02;1;0.04;1;0.135;1;0.575;1;256;0.30;0.07
18TL10037_1085;451;46.74533;-61.00033;344009;15.47;10-jun-10;04:07:00;29.53;8.34;314.54038;8.178;NaN;2.115;4.448;0.015;1;0.035;1;0.12;1;0.8;1;0;0.29;0.04
18TL10037_1085;451;46.74533;-61.00033;344008;25.29;10-jun-10;04:07:00;30.23;6.07;323.29374;8.148;NaN;1.44;2.792;0.03;1;0.165;1;0.255;1;1.8;1;0;0.65;0.09
18TL10037_1085;451;46.74533;-61.00033;344007;50.27;10-jun-10;04:07:00;30.95;3.73;326.50926;8.081;NaN;0.285;0.836;0.055;1;0.54;1;0.42;1;3.625;1;0;1.29;0.15
18TL10037_1085;451;46.74533;-61.00033;344006;58.6;10-jun-10;04:07:00;31.15;3.04;323.42772;8.045;7.162;0.38;0.757;0.085;1;1.025;1;0.505;1;4.2;1;256;2.03;0.24
18TL10037_1086;461;46.82883;-61.25067;344016;1.29;10-jun-10;05:53:00;30.07;7.66;330.66264;8.216;NaN;1.115;3.096;0.035;1;0.05;1;0.145;1;0.92;1;0;0.34;0.05
18TL10037_1086;461;46.82883;-61.25067;344015;5.55;10-jun-10;05:53:00;30.07;7.66;330.0374;8.215;7.3775;1.285;3.183;0.02;1;0.03;1;0.125;1;0.94;1;256;0.24;0.03
18TL10037_1086;461;46.82883;-61.25067;344014;15.37;10-jun-10;05:53:00;30.41;5.55;338.7461;8.176;NaN;2.3;5.136;0.035;1;0.145;1;0.225;1;1.66;1;0;0.64;0.09
18TL10037_1086;461;46.82883;-61.25067;344013;24.69;10-jun-10;05:53:00;30.73;5.27;336.46844;8.157;NaN;1.695;2.875;0.02;1;0.11;1;0.23;1;1.415;1;0;0.48;0.08
18TL10037_1086;461;46.82883;-61.25067;344012;49.68;10-jun-10;05:53:00;31.14;2.52;333.07428;8.071;7.3875;3.82;12.222;0.035;1;0.42;1;0.515;1;2.33;1;256;0.82;0.18
18TL10037_1087;471;46.8995;-61.49967;344021;1.39;10-jun-10;07:33:00;30.53;7.72;328.74226;8.22;NaN;0.775;2.858;0.03;1;0.05;1;0.18;1;0.51;1;0;0.28;0.10
18TL10037_1087;471;46.8995;-61.49967;344020;5.65;10-jun-10;07:33:00;30.61;7.69;329.41216;8.215;7.416;0.76;2.849;0.02;1;0.03;1;0.19;1;0.38;1;256;0.16;0.08
18TL10037_1087;471;46.8995;-61.49967;344019;15.07;10-jun-10;07:33:00;30.59;5.33;328.60828;8.157;NaN;1.155;2.512;0.035;1;0.255;1;0.335;1;2.115;1;0;0.76;0.12
18TL10037_1087;471;46.8995;-61.49967;344018;24.79;10-jun-10;07:33:00;30.87;5.39;332.31506;8.155;NaN;0.63;1.396;0.035;1;0.225;1;0.285;1;1.425;1;0;0.79;0.16
18TL10037_1087;471;46.8995;-61.49967;344017;48.09;10-jun-10;07:33:00;31.26;1.61;317.93454;8.005;7.03;0.735;1.443;0.065;1;0.885;1;0.62;1;6.025;1;256;1.43;0.15
18TL10037_1088;481;47.00083;-61.74933;344026;0.6;10-jun-10;09:12:00;31.07;7.76;323.02578;8.176;NaN;0.6;1.433;0.025;1;0.03;1;0.285;1;0.34;1;0;0.11;0.09
18TL10037_1088;481;47.00083;-61.74933;344025;5.26;10-jun-10;09:12:00;31.07;7.76;322.48986;8.171;7.2175;0.72;2.151;0.03;1;0.035;1;0.305;1;0.33;1;256;0.11;0.11
18TL10037_1088;481;47.00083;-61.74933;344024;15.37;10-jun-10;09:12:00;31.07;7.55;324.36558;8.171;NaN;0.83;2.535;0.015;1;0.025;1;0.28;1;0.455;1;0;0.09;0.05
18TL10037_1088;481;47.00083;-61.74933;344023;25.09;10-jun-10;09:12:00;31.18;6.19;305.38508;8.086;NaN;4.275;10.634;0.045;1;0.32;1;0.44;1;1.8;1;0;0.73;0.18
18TL10037_1088;481;47.00083;-61.74933;344022;35.5;10-jun-10;09:12:00;31.2;6.07;302.1249;8.077;6.748;2.845;7.405;0.04;1;0.39;1;0.455;1;1.94;1;256;0.86;0.20
18TL10037_1089;491;47.16983;-62.2535;344031;1.09;10-jun-10;12:43:00;30.52;7.92;326.15198;8.185;NaN;0.46;0.828;0.015;1;0.02;1;0.165;1;0.68;1;0;0.12;0.03
18TL10037_1089;491;47.16983;-62.2535;344030;5.16;10-jun-10;12:43:00;30.61;7.84;329.05488;8.184;7.349;0.61;1.522;0.01;1;0.02;1;0.17;1;0.63;1;256;0.12;0.03
18TL10037_1089;491;47.16983;-62.2535;344029;15.27;10-jun-10;12:43:00;30.95;6.88;340.13056;8.183;NaN;1.045;2.018;0.015;1;0.025;1;0.19;1;0.45;1;0;0.13;0.06
18TL10037_1089;491;47.16983;-62.2535;344028;24.89;10-jun-10;12:43:00;31.19;5.25;335.79854;8.14;NaN;1.88;4.008;0.025;1;0.075;1;0.385;1;1.945;1;0;0.19;0.04
18TL10037_1089;491;47.16983;-62.2535;344027;35.5;10-jun-10;12:43:00;31.31;3.72;308.46662;8.009;6.8385;2.95;3.099;0.04;1;0.155;1;0.465;1;2.865;1;256;0.33;0.05
18TL10037_1090;501;47.32933;-62.7485;344036;1.49;10-jun-10;15:02:00;30.11;8.23;323.07044;8.194;NaN;0.57;0.945;0.015;1;0.025;1;0.165;1;1.71;1;0;0.15;0.01
18TL10037_1090;501;47.32933;-62.7485;344035;5.06;10-jun-10;15:02:00;30.11;8.2;323.1151;8.188;7.232;0.605;1.081;0.005;1;0.02;1;0.145;1;1.605;1;256;0.14;0.01
18TL10037_1090;501;47.32933;-62.7485;344034;15.27;10-jun-10;15:02:00;30.55;6.57;336.5131;8.189;NaN;1.215;2.543;0.01;1;0.085;1;0.23;1;0.805;1;0;0.37;0.11
18TL10037_1090;501;47.32933;-62.7485;344033;25.19;10-jun-10;15:02:00;30.89;2.69;356.78874;8.141;NaN;0.955;2.948;0.06;1;1.185;1;0.47;1;2.07;1;0;2.52;0.57
18TL10037_1090;501;47.32933;-62.7485;344032;50.17;10-jun-10;15:02:00;31.24;1.1;323.20442;7.998;7.187;0.145;0.438;0.09;1;2.72;1;0.965;1;6.485;1;256;2.82;0.42
18TL10037_1091;511;47.5025;-63.25483;344042;1.19;10-jun-10;18:16:00;29.69;9.5;319.89958;8.214;NaN;0.325;0.556;0.025;1;0.05;1;0.125;1;1.6;1;0;0.40;0.03
18TL10037_1091;511;47.5025;-63.25483;344041;5.35;10-jun-10;18:16:00;29.7;8.61;321.3287;8.216;7.2835;0.87;1.601;0.025;1;0.065;1;0.165;1;1.875;1;256;0.39;0.03
18TL10037_1091;511;47.5025;-63.25483;344040;15.37;10-jun-10;18:16:00;29.76;7.3;329.09954;8.212;NaN;1.07;5.822;0.045;1;0.28;1;0.215;1;1.75;1;0;1.30;0.16
18TL10037_1091;511;47.5025;-63.25483;344039;24.79;10-jun-10;18:16:00;30.39;3.57;350.17906;8.179;NaN;0.38;2.07;0.065;1;0.795;1;0.4;1;1.44;1;0;1.99;0.55
18TL10037_1091;511;47.5025;-63.25483;344038;50.37;10-jun-10;18:16:00;31.13;0.9;344.14996;8.063;NaN;0.17;0.701;0.1;1;2.835;1;0.745;1;4.255;1;0;3.81;0.67
18TL10037_1091;511;47.5025;-63.25483;344037;74.96;10-jun-10;18:16:00;31.32;0.33;314.49572;7.952;6.981;0.135;0.501;0.09;1;3.015;1;0.87;1;6.7;1;256;3.47;0.45
18TL10037_1092;521;47.6585;-63.74783;344048;0.89;10-jun-10;20:33:00;28.34;10.39;313.9598;8.241;NaN;0.975;2.99;0.025;1;0.03;1;0.045;1;1.285;1;0;0.67;0.02
18TL10037_1092;521;47.6585;-63.74783;344047;5.75;10-jun-10;20:33:00;28.38;10.2;313.7365;8.227;7.2095;1.135;3.651;0.03;1;0.105;1;0.085;1;1.58;1;256;1.24;0.07
18TL10037_1092;521;47.6585;-63.74783;344046;15.17;10-jun-10;20:33:00;29.4;6.39;330.484;8.163;NaN;0.95;4.107;0.035;1;0.475;1;0.24;1;2.255;1;0;1.98;0.21
18TL10037_1092;521;47.6585;-63.74783;344045;25.29;10-jun-10;20:33:00;29.87;5.38;332.53836;8.144;NaN;0.51;2.34;0.06;1;0.815;1;0.36;1;2.055;1;0;2.26;0.40
18TL10037_1092;521;47.6585;-63.74783;344044;49.97;10-jun-10;20:33:00;31.03;0.34;333.07428;7.981;NaN;0.16;0.482;0.20333;1;4.70667;1;0.93667;1;8.035;1;0;5.02;0.59
18TL10037_1092;521;47.6585;-63.74783;344043;61.37;10-jun-10;20:33:00;31.37;-0.31;292.56766;7.807;6.529;0.18;0.556;0.18;1;6.125;1;1.19;1;11.84;1;256;5.15;0.52
18TL10037_1093;531;47.74083;-63.99817;344054;0.99;10-jun-10;22:06:00;28.69;10.51;319.36366;8.236;NaN;0.855;2.765;0.02;1;0.05;1;0.095;1;0.84;1;0;0.53;0.06
18TL10037_1093;531;47.74083;-63.99817;344053;5.55;10-jun-10;22:06:00;28.65;9.73;325.92868;8.247;7.322;0.965;3.39;0.025;1;0.09;1;0.085;1;0.77;1;256;1.06;0.12
18TL10037_1093;531;47.74083;-63.99817;344052;15.37;10-jun-10;22:06:00;29.62;6.07;332.09176;8.162;NaN;1.08;3.715;0.07;1;1.19;1;0.345;1;2.83;1;0;3.45;0.42
18TL10037_1093;531;47.74083;-63.99817;344051;25.48;10-jun-10;22:06:00;30.26;5.13;334.5034;8.139;NaN;0.335;1.244;0.1;1;1.295;1;0.42;1;2.645;1;0;3.08;0.49
18TL10037_1093;531;47.74083;-63.99817;344050;50.37;10-jun-10;22:06:00;31.3;0.2;316.81804;7.919;NaN;0.12;0.411;0.23;1;5.87333;1;0.96;1;6.965;1;0;6.12;0.84
18TL10037_1093;531;47.74083;-63.99817;344049;75.25;10-jun-10;22:06:00;32.09;0.27;274.56968;7.82;6.062;0.18;0.461;0.18;1;9.37;1;1.24;1;15.685;1;256;7.56;0.60
18TL10037_1094;541;47.82567;-64.24533;344059;1.19;11-jun-10;01:12:00;27.77;10.43;327.8044;8.251;NaN;1.505;5.766;0.025;1;0.06;1;0.04;1;0.42;1;0;1.50;0.14
18TL10037_1094;541;47.82567;-64.24533;344058;5.16;11-jun-10;01:12:00;27.75;9.95;329.63546;8.252;7.808;1.55;6.238;0.015;1;0.045;1;0.045;1;0.86;1;256;1.00;0.05
18TL10037_1094;541;47.82567;-64.24533;344057;15.27;11-jun-10;01:12:00;28.45;7.87;327.3578;8.192;NaN;3.175;9.016;0.03;1;0.185;1;0.11;1;1.57;1;0;1.68;0.12
18TL10037_1094;541;47.82567;-64.24533;344056;25.68;11-jun-10;01:12:00;29.79;6.47;328.251;8.153;NaN;0.555;2.49;0.03;1;0.275;1;0.23;1;1.81;1;0;1.20;0.15
18TL10037_1094;541;47.82567;-64.24533;344055;37.48;11-jun-10;01:12:00;30.62;2.51;333.87816;8.064;7.498;0.305;1.008;0.17;1;2.17;1;0.59;1;3.76;1;256;3.68;0.58
18TL10037_1095;571;47.92733;-65.26267;344076;1.09;11-jun-10;10:39:00;27.16;11.61;302.3482;8.231;NaN;0.755;2.651;0.03;1;0.05;1;0.025;1;1.665;1;0;2.00;0.03
18TL10037_1095;571;47.92733;-65.26267;344075;5.55;11-jun-10;10:39:00;27.16;11.62;302.08024;8.22;6.7995;0.78;2.715;0.02;1;0.1;1;0.035;1;1.675;1;256;2.86;0.06
18TL10037_1095;571;47.92733;-65.26267;344074;15.17;11-jun-10;10:39:00;28.2;6.74;324.32092;8.12;NaN;2.015;5.675;0.09;1;2.115;1;0.345;1;4.045;1;0;6.13;0.52
18TL10037_1095;571;47.92733;-65.26267;344073;25.28;11-jun-10;10:39:00;29.49;1.91;330.0374;8;NaN;0.205;0.716;0.14;1;2.91;1;0.7;1;5.08;1;0;4.16;0.57
18TL10037_1095;571;47.92733;-65.26267;344072;49.67;11-jun-10;10:39:00;31.2;-0.19;280.06286;7.766;NaN;0.115;0.384;0.12;1;9.12;1;1.33;1;19.53;1;0;6.86;0.47
18TL10037_1095;571;47.92733;-65.26267;344071;66.72;11-jun-10;10:39:00;31.68;0.16;284.2609;7.809;6.365;0.195;0.475;0.145;1;7.125;1;1.135;1;14.23;1;256;6.28;0.50
18TL10037_1096;611;47.5045;-64.67417;344080;1.09;12-jun-10;07:57:00;27.58;10.92;318.6491;8.206;NaN;0.61;2.728;0.02;1;0.06;1;0.02;1;0.595;1;0;3.00;0.10
18TL10037_1096;611;47.5045;-64.67417;344079;5.75;12-jun-10;07:57:00;27.6;10.95;317.84522;8.201;7.1495;0.635;2.717;0.03;1;0.055;1;0.035;1;0.69;1;256;1.57;0.08
18TL10037_1096;611;47.5045;-64.67417;344078;15.97;12-jun-10;07:57:00;28.48;7.14;329.72478;8.078;NaN;1.775;4.439;0.045;1;0.21;1;0.165;1;0.855;1;0;1.27;0.25
18TL10037_1096;611;47.5045;-64.67417;344077;20.43;12-jun-10;07:57:00;28.93;5.94;301.27636;7.995;6.7025;3.94;7.985;0.155;1;2.2;1;0.51;1;5.05;1;256;4.31;0.44
18TL10037_1097;661;47.5085;-64.24933;344086;1.09;12-jun-10;20:25:00;28.2;10.95;317.57726;8.201;NaN;0.79;2.559;0.035;1;0.055;1;0.055;1;0.76;1;0;1.00;0.07
18TL10037_1097;661;47.5085;-64.24933;344085;5.55;12-jun-10;20:25:00;28.36;8.84;336.33446;8.2;7.3915;2.425;4.423;0.025;1;0.07;1;0.075;1;0.75;1;256;0.93;0.09
18TL10037_1097;661;47.5085;-64.24933;344084;15.57;12-jun-10;20:25:00;29.01;6.85;345.8917;8.16;NaN;2.575;8.81;0.065;1;0.385;1;0.205;1;1.59;1;0;1.88;0.24
18TL10037_1097;661;47.5085;-64.24933;344083;25.29;12-jun-10;20:25:00;29.92;5.13;333.3869;8.092;NaN;0.555;1.77;0.115;1;1.22;1;0.405;1;2.72;1;0;3.01;0.45
18TL10037_1097;661;47.5085;-64.24933;344082;50.07;12-jun-10;20:25:00;31.07;0.83;326.64324;7.945;NaN;0.225;0.498;0.22;1;4.38;1;0.93333;1;8.12;1;0;4.69;0.54
18TL10037_1097;661;47.5085;-64.24933;344081;56.42;12-jun-10;20:25:00;31.37;0.36;268.71922;7.739;6.065;0.295;0.821;0.23;1;6.38;1;1.30667;1;12.24;1;256;4.88;0.52
18TL10037_1098;671;47.50417;-63.74667;344092;1.29;12-jun-10;22:59:00;28.75;10.24;322.8918;8.194;NaN;0.77;3.968;0.02;1;0.045;1;0.075;1;1.365;1;0;0.60;0.03
18TL10037_1098;671;47.50417;-63.74667;344091;5.45;12-jun-10;22:59:00;28.78;9.82;325.75004;8.196;7.278;1.065;4.588;0.025;1;0.065;1;0.1;1;1.31;1;256;0.65;0.05
18TL10037_1098;671;47.50417;-63.74667;344090;15.87;12-jun-10;22:59:00;29.54;6.58;333.52088;8.147;NaN;2.09;7.575;0.055;1;0.5;1;0.24;1;1.8;1;0;2.08;0.28
18TL10037_1098;671;47.50417;-63.74667;344089;25.68;12-jun-10;22:59:00;30.08;3.89;337.54028;8.095;NaN;0.605;2.805;0.075;1;0.825;1;0.415;1;2.98;1;0;1.99;0.28
18TL10037_1098;671;47.50417;-63.74667;344088;50.47;12-jun-10;22:59:00;30.97;0.52;326.06266;7.936;NaN;0.17;0.494;0.18;1;3.8;1;0.94;1;6.53;1;0;4.04;0.58
18TL10037_1098;671;47.50417;-63.74667;344087;63.46;12-jun-10;22:59:00;31.13;-0.02;306.68022;7.835;6.812;0.155;0.573;0.185;1;5.15;1;1.115;1;9.58;1;256;4.62;0.54
18TL10037_1099;691;46.81883;-63.7485;344096;1.29;13-jun-10;05:04:00;28.41;11.3;312.48602;8.18;NaN;0.86;3.436;0.045;1;0.08;1;0.06;1;0.46;1;0;1.33;0.17
18TL10037_1099;691;46.81883;-63.7485;344095;5.75;13-jun-10;05:04:00;28.41;11.31;312.48602;8.176;7.02;0.855;3.568;0.035;1;0.09;1;0.08;1;0.525;1;256;1.13;0.17
18TL10037_1099;691;46.81883;-63.7485;344094;15.87;13-jun-10;05:04:00;28.54;8.5;324.2316;8.154;NaN;1.895;7.932;0.02;1;0.065;1;0.06;1;0.51;1;0;1.08;0.13
