CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL12001_1204;421;47.273;-59.781;347063;15.67;10-jun-12;12:00:00;31.24;7.53;317.04134;8.285;NaN;0.34;1.414;0;1;0.06;1;0.28;1;0.55;1;0;0.21;0.11
18TL12001_1204;421;47.273;-59.781;347062;25.98;10-jun-12;12:00:00;31.61;4.1;340.48784;8.261;NaN;0.625;2.329;0.015;1;0.745;1;0.39;1;1.025;1;0;1.91;0.73
18TL12001_1204;421;47.273;-59.781;347061;50.97;10-jun-12;12:00:00;32.03;1.75;333.02962;8.177;NaN;0.115;0.805;0.065;1;3.315;1;0.65;1;2.255;1;0;5.10;1.47
18TL12001_1204;421;47.273;-59.781;347060;100.63;10-jun-12;12:00:00;32.86;2.36;279.03568;8.08;NaN;0.03;0.324;0.135;1;10.35;1;0.99;1;8.75;1;0;10.45;1.18
18TL12001_1204;421;47.273;-59.781;347059;201.81;10-jun-12;12:00:00;34.64;7.12;167.16238;8.065;NaN;NaN;0.276;0.015;1;20.205;1;1.4;1;16.42;1;0;14.43;1.23
18TL12001_1204;421;47.273;-59.781;347058;298.57;10-jun-12;12:00:00;34.73;5.87;137.9994;7.961;NaN;NaN;0.306;0.015;1;23.83;1;1.725;1;28.815;1;0;13.81;0.83
18TL12001_1204;421;47.273;-59.781;347057;396.98;10-jun-12;12:00:00;34.88;5.43;177.34486;8.03;NaN;NaN;0.281;0.005;1;22.395;1;1.58;1;26.205;1;0;14.17;0.85
18TL12001_1204;421;47.273;-59.781;347056;456.46;10-jun-12;12:00:00;34.9;5.26;189.53704;8.041;141.19259;NaN;0.281;0.005;1;21.085;1;1.515;1;26.55;1;6;13.92;0.79
18TL12001_1205;431;47.09833;-59.99;347074;1.69;10-jun-12;14:41:00;31.08;7.44;320.74812;8.293;NaN;NaN;1.049;0.00333;1;0.025;1;0.30333;1;0.695;1;0;0.08;0.04
18TL12001_1205;431;47.09833;-59.99;347073;6.25;10-jun-12;14:41:00;31.08;7.44;320.70346;8.293;322.42287;NaN;1.867;0;1;0.02;1;0.29667;1;0.6;1;6;0.07;0.03
18TL12001_1205;431;47.09833;-59.99;347072;16.16;10-jun-12;14:41:00;31.11;7.41;320.52482;8.295;NaN;NaN;2.424;0;1;0.03;1;0.29667;1;0.625;1;0;0.10;0.05
18TL12001_1205;431;47.09833;-59.99;347071;26.08;10-jun-12;14:41:00;31.61;3.91;341.82764;8.265;NaN;NaN;2.183;0.01667;1;0.9;1;0.43;1;1.12;1;0;2.09;0.80
18TL12001_1205;431;47.09833;-59.99;347070;50.77;10-jun-12;14:41:00;32.18;2.01;313.91514;8.144;NaN;NaN;0.785;0.075;1;5.43;1;0.775;1;4.88;1;0;7.01;1.11
18TL12001_1205;431;47.09833;-59.99;347069;99.94;10-jun-12;14:41:00;33.08;2.52;220.21846;7.954;NaN;NaN;0.328;0.025;1;15.16;1;1.34;1;16.375;1;0;11.31;0.93
18TL12001_1205;431;47.09833;-59.99;347068;197.45;10-jun-12;14:41:00;34.35;5.4;133.66738;7.91;NaN;NaN;0.312;0.055;1;22.025;1;1.675;1;27.7;1;0;13.15;0.80
18TL12001_1205;431;47.09833;-59.99;347067;298.08;10-jun-12;14:41:00;34.75;5.86;141.75084;7.964;NaN;NaN;0.281;0.025;1;23.155;1;1.675;1;27.94;1;0;13.82;0.83
18TL12001_1205;431;47.09833;-59.99;347066;322.94;10-jun-12;14:41:00;34.78;5.75;146.61878;7.969;147.378;NaN;0.282;0.025;1;23.02;1;1.65;1;28.695;1;6;13.95;0.80
18TL12001_1206;441;47.02317;-60.11683;347081;2.28;10-jun-12;16:25:00;30.91;7.95;317.57726;8.297;NaN;NaN;0.9;0;1;0.025;1;0.30333;1;0.63;1;0;0.08;0.04
18TL12001_1206;441;47.02317;-60.11683;347080;5.65;10-jun-12;16:25:00;30.9;7.96;317.39862;8.3;320.30152;NaN;1.037;0;1;0.03;1;0.30333;1;0.765;1;6;0.10;0.04
18TL12001_1206;441;47.02317;-60.11683;347079;15.97;10-jun-12;16:25:00;31.01;7.47;321.73064;8.298;NaN;NaN;2.116;0;1;0.025;1;0.31;1;0.635;1;0;0.08;0.04
18TL12001_1206;441;47.02317;-60.11683;347078;25.68;10-jun-12;16:25:00;31.26;5.11;337.4063;8.279;NaN;NaN;3.12;0.00667;1;0.365;1;0.37333;1;0.91;1;0;0.98;0.40
18TL12001_1206;441;47.02317;-60.11683;347077;50.97;10-jun-12;16:25:00;31.97;2.02;346.38296;8.214;349.15188;NaN;0.953;0.04;1;2.05;1;0.55333;1;1.865;1;6;3.70;1.10
18TL12001_1206;441;47.02317;-60.11683;347076;100.24;10-jun-12;16:25:00;32.74;1.86;247.1931;7.971;NaN;NaN;0.37;0.12667;1;12.8;1;1.26;1;13.92;1;0;10.16;0.92
18TL12001_1206;441;47.02317;-60.11683;347075;174.37;10-jun-12;16:25:00;34.31;5.17;122.27908;7.857;120.84996;NaN;0.34;0.05667;1;22.52;1;1.77667;1;31.76;1;6;12.68;0.71
18TL12001_1207;451;46.957;-60.21517;347087;1.79;10-jun-12;19:03:00;30.78;5.82;336.11116;8.262;NaN;2.205;2.687;0.02;1;0.695;1;0.415;1;1.49;1;0;1.67;0.47
18TL12001_1207;451;46.957;-60.21517;347086;6.15;10-jun-12;19:03:00;30.78;5.86;336.24514;8.262;338.21018;3.835;3.844;0.02;1;0.705;1;0.425;1;1.48;1;6;1.66;0.48
18TL12001_1207;451;46.957;-60.21517;347085;16.26;10-jun-12;19:03:00;30.79;5.78;336.60242;8.262;NaN;1.35;3.465;0.01667;1;0.71;1;0.41667;1;1.48;1;0;1.70;0.48
18TL12001_1207;451;46.957;-60.21517;347084;25.98;10-jun-12;19:03:00;30.95;3.62;341.29172;8.238;NaN;0.66;2.732;0.02667;1;1.25;1;0.50667;1;1.745;1;0;2.47;0.72
18TL12001_1207;451;46.957;-60.21517;347083;50.37;10-jun-12;19:03:00;31.29;1.39;329.50148;8.147;NaN;0.145;0.823;0.06333;1;3.33;1;0.78667;1;4.16;1;0;4.23;0.80
18TL12001_1207;451;46.957;-60.21517;347082;70.4;10-jun-12;19:03:00;31.87;1.37;302.16956;8.073;303.97829;0.12;0.532;0.1;1;6.68;1;0.96;1;7.94;1;6;6.96;0.84
18TL12001_1208;461;46.74533;-60.99867;347093;1.29;10-jun-12;23:43:00;29.94;8.47;325.83936;8.264;NaN;0.44;1.571;0.005;1;0.13;1;0.275;1;1.31;1;0;0.47;0.10
18TL12001_1208;461;46.74533;-60.99867;347092;6.15;10-jun-12;23:43:00;29.92;8.64;325.21412;8.259;326.59858;0.435;1.554;0.005;1;0.12;1;0.285;1;1.475;1;6;0.42;0.08
18TL12001_1208;461;46.74533;-60.99867;347091;16.16;10-jun-12;23:43:00;30.33;4.66;338.7461;8.242;NaN;0.845;2.597;0.025;1;0.615;1;0.39;1;1.395;1;0;1.58;0.44
18TL12001_1208;461;46.74533;-60.99867;347090;25.98;10-jun-12;23:43:00;30.63;2.02;339.05872;8.191;NaN;0.315;1.391;0.055;1;1.49;1;0.595;1;2.895;1;0;2.50;0.51
18TL12001_1208;461;46.74533;-60.99867;347089;50.47;10-jun-12;23:43:00;30.9;1.38;332.4937;8.149;NaN;0.18;0.695;0.075;1;2.51;1;0.73;1;4.05;1;0;3.44;0.62
18TL12001_1208;461;46.74533;-60.99867;347088;59.49;10-jun-12;23:43:00;31.25;0.75;317.66658;8.075;319.00638;0.15;0.559;0.105;1;4.335;1;0.93;1;6.65;1;6;4.66;0.65
18TL12001_1209;471;46.832;-61.24983;347099;1.39;11-jun-12;01:22:00;29.67;10.22;305.42974;8.276;NaN;0.475;1.683;0.005;1;0.015;1;0.19;1;0.76;1;0;0.08;0.02
18TL12001_1209;471;46.832;-61.24983;347098;5.26;11-jun-12;01:22:00;29.66;10.22;306.45692;8.264;308.24332;0.5;1.699;0.005;1;0.01;1;0.215;1;0.8;1;6;0.05;0.01
18TL12001_1209;471;46.832;-61.24983;347097;15.17;11-jun-12;01:22:00;30.76;3.51;370.18674;8.309;NaN;0.34;1.473;0.005;1;0.035;1;0.355;1;0.39;1;0;0.10;0.09
18TL12001_1209;471;46.832;-61.24983;347096;26.08;11-jun-12;01:22:00;30.89;0.78;350.26838;8.188;NaN;1.54;2.411;0.035;1;1.575;1;0.66;1;1.455;1;0;2.39;1.08
18TL12001_1209;471;46.832;-61.24983;347095;50.67;11-jun-12;01:22:00;31.41;0.54;310.20836;8.05;NaN;0.08;0.482;0.125;1;5.305;1;1.005;1;7.715;1;0;5.28;0.69
18TL12001_1209;471;46.832;-61.24983;347094;55.33;11-jun-12;01:22:00;31.79;0.83;285.28808;7.989;293.08125;0.095;0.489;0.155;1;7.1;1;1.09;1;11.43;1;6;6.51;0.62
18TL12001_1210;481;46.90283;-61.49867;347104;1.59;11-jun-12;02:52:00;29.58;9.84;306.63556;8.278;NaN;0.495;2.166;0.005;1;0.02;1;0.205;1;0.65;1;0;0.10;0.03
18TL12001_1210;481;46.90283;-61.49867;347103;5.26;11-jun-12;02:52:00;29.57;9.85;306.8142;8.272;309.09186;0.61;2.176;0.005;1;0.015;1;0.21;1;0.665;1;6;0.07;0.02
18TL12001_1210;481;46.90283;-61.49867;347102;15.17;11-jun-12;02:52:00;30.78;3.11;368.40034;8.312;NaN;0.8;2.861;0.005;1;0.015;1;0.285;1;0.595;1;0;0.05;0.03
18TL12001_1210;481;46.90283;-61.49867;347101;26.08;11-jun-12;02:52:00;30.9;0.95;358.1732;8.228;NaN;1.235;4.011;0.02;1;0.525;1;0.54;1;1.555;1;0;0.97;0.34
18TL12001_1210;481;46.90283;-61.49867;347100;50.87;11-jun-12;02:52:00;31.27;-0.09;299.57928;7.954;300.74044;0.215;0.698;0.065;1;4.015;1;1.115;1;5.01;1;6;3.60;0.80
18TL12001_1211;491;46.99967;-61.7525;347109;1.49;11-jun-12;04:34:00;29.67;10.12;304.75984;8.285;NaN;0.605;2.114;0.00333;1;0.025;1;0.20667;1;0.785;1;0;0.12;0.03
18TL12001_1211;491;46.99967;-61.7525;347108;5.26;11-jun-12;04:34:00;29.82;9.64;307.08216;8.283;309.06953;0.61;2.105;0.005;1;0.025;1;0.2;1;0.535;1;6;0.13;0.05
18TL12001_1211;491;46.99967;-61.7525;347107;15.87;11-jun-12;04:34:00;30.76;5.97;340.0859;8.261;NaN;0.515;2.177;0.01667;1;0.24;1;0.44;1;1.67;1;0;0.55;0.14
18TL12001_1211;491;46.99967;-61.7525;347106;25.98;11-jun-12;04:34:00;30.89;3.79;342.89948;8.232;NaN;0.45;1.542;0.025;1;0.565;1;0.47;1;2.715;1;0;1.20;0.21
18TL12001_1211;491;46.99967;-61.7525;347105;37.88;11-jun-12;04:34:00;30.93;2.98;335.26262;8.192;337.11601;0.465;1.022;0.035;1;0.965;1;0.54;1;3.935;1;6;1.79;0.25
18TL12001_1212;501;47.17017;-62.25017;347114;1.98;11-jun-12;07:11:00;30.17;9.99;305.56372;8.295;NaN;0.76;2.607;0.005;1;0.02;1;0.23;1;0.665;1;0;0.09;0.03
18TL12001_1212;501;47.17017;-62.25017;347113;5.75;11-jun-12;07:11:00;30.2;9.82;306.32294;8.291;NaN;0.645;2.667;0.005;1;0.035;1;0.23;1;0.685;1;0;0.15;0.05
18TL12001_1212;501;47.17017;-62.25017;347112;15.87;11-jun-12;07:11:00;30.73;7.95;319.0957;8.265;320.68113;0.49;1.637;0.01;1;0.17;1;0.365;1;1.885;1;6;0.47;0.09
18TL12001_1212;501;47.17017;-62.25017;347111;25.48;11-jun-12;07:11:00;30.85;5.62;317.17532;8.201;NaN;0.605;2.788;0.025;1;0.74;1;0.56;1;2.63;1;0;1.32;0.28
18TL12001_1212;501;47.17017;-62.25017;347110;37.18;11-jun-12;07:11:00;30.99;3.26;324.4549;8.161;325.66072;0.39;2.358;0.04;1;1.57;1;0.645;1;3.55;1;6;2.43;0.44
18TL12001_1213;511;47.331;-62.752;347119;1.09;11-jun-12;09:37:00;30.15;9.54;310.34234;8.313;NaN;0.685;1.854;0;1;0.05;1;0.255;1;0.635;1;0;0.20;0.08
18TL12001_1213;511;47.331;-62.752;347118;5.55;11-jun-12;09:37:00;30.17;9.33;311.90544;8.313;313.71417;0.61;2.689;0;1;0.025;1;0.255;1;0.64;1;6;0.10;0.04
18TL12001_1213;511;47.331;-62.752;347117;15.27;11-jun-12;09:37:00;30.17;8.43;318.2025;8.308;NaN;0.895;3.472;0;1;0.02;1;0.275;1;0.64;1;0;0.07;0.03
18TL12001_1213;511;47.331;-62.752;347116;24.99;11-jun-12;09:37:00;30.58;1.26;360.8528;8.257;NaN;0.615;2.461;0.015;1;0.64;1;0.495;1;0.625;1;0;1.29;1.02
18TL12001_1213;511;47.331;-62.752;347115;45.61;11-jun-12;09:37:00;31.1;0;303.42004;7.973;305.29576;0.185;0.735;0.075;1;5.285;1;1.165;1;6.135;1;6;4.54;0.86
18TL12001_1214;521;47.5035;-63.25617;347125;1.39;11-jun-12;12:54:00;29.98;9.32;315.43358;8.327;NaN;0.755;2.139;0.005;1;0.03;1;0.23;1;0.655;1;0;0.13;0.05
18TL12001_1214;521;47.5035;-63.25617;347124;5.85;11-jun-12;12:54:00;29.97;9.48;313.9598;8.322;316.55008;0.86;2.261;0.005;1;0.025;1;0.235;1;0.61;1;6;0.11;0.04
18TL12001_1214;521;47.5035;-63.25617;347123;15.37;11-jun-12;12:54:00;30.01;8.31;323.20442;8.318;NaN;1.31;6.053;0.005;1;0.035;1;0.23;1;0.84;1;0;0.15;0.04
18TL12001_1214;521;47.5035;-63.25617;347122;25.29;11-jun-12;12:54:00;30.17;4.06;338.16552;8.253;NaN;1.095;4.206;0.02;1;0.58;1;0.415;1;1.045;1;0;1.40;0.56
18TL12001_1214;521;47.5035;-63.25617;347121;50.27;11-jun-12;12:54:00;31.14;0.34;319.9889;8.045;NaN;0.085;0.505;0.07;1;4.975;1;1.04;1;4.55;1;0;4.78;1.09
18TL12001_1214;521;47.5035;-63.25617;347120;74.96;11-jun-12;12:54:00;31.98;0.18;270.81824;7.896;292.21038;0.175;0.48;0.135;1;9.43;1;1.28;1;16.925;1;6;7.37;0.56
18TL12001_1215;531;47.659;-63.75;347131;1.49;11-jun-12;15:14:00;29.51;9.42;317.086;8.333;NaN;1.125;2.196;0;1;0.035;1;0.215;1;0.59;1;0;0.16;0.06
18TL12001_1215;531;47.659;-63.75;347130;5.35;11-jun-12;15:14:00;29.59;9.22;318.73842;8.331;320.92676;1.265;3.078;0;1;0.025;1;0.23;1;0.65;1;6;0.11;0.04
18TL12001_1215;531;47.659;-63.75;347129;15.77;11-jun-12;15:14:00;29.85;8.24;322.6685;8.313;NaN;1.6;5.696;0.005;1;0.125;1;0.255;1;0.775;1;0;0.49;0.16
18TL12001_1215;531;47.659;-63.75;347128;25.58;11-jun-12;15:14:00;30.63;2.53;339.50532;8.197;NaN;0.53;2.071;0.055;1;3.145;1;0.695;1;3.27;1;0;4.53;0.96
18TL12001_1215;531;47.659;-63.75;347127;50.77;11-jun-12;15:14:00;31.57;0.18;297.16764;7.99;NaN;0.235;0.632;0.105;1;7.39;1;1.15;1;13.575;1;0;6.43;0.54
18TL12001_1215;531;47.659;-63.75;347126;59.99;11-jun-12;15:14:00;31.74;0.2;283.99294;7.94;288.01234;0.255;0.646;0.115;1;8.045;1;1.225;1;16.42;1;6;6.57;0.49
18TL12001_1216;541;47.77967;-64.0285;347137;1.09;11-jun-12;17:32:00;28.51;10.84;311.14622;8.349;NaN;1.53;1.848;0.005;1;0.06;1;0.185;1;0.705;1;0;0.32;0.09
18TL12001_1216;541;47.77967;-64.0285;347136;6.15;11-jun-12;17:32:00;29.08;9.2;319.18502;8.349;320.48016;1.155;2.501;0;1;0.035;1;0.22;1;0.27;1;6;0.16;0.13
18TL12001_1216;541;47.77967;-64.0285;347135;15.57;11-jun-12;17:32:00;29.56;6.96;323.1151;8.304;NaN;0.725;3.683;0.01;1;0.395;1;0.365;1;0.525;1;0;1.08;0.75
18TL12001_1216;541;47.77967;-64.0285;347134;25.78;11-jun-12;17:32:00;30.36;2.4;335.21796;8.193;NaN;0.275;0.822;0.055;1;3.04;1;0.725;1;3.895;1;0;4.19;0.78
18TL12001_1216;541;47.77967;-64.0285;347133;50.47;11-jun-12;17:32:00;31.37;0.43;335.88786;8.119;NaN;0.135;0.587;0.065;1;4.575;1;0.9;1;5.465;1;0;5.08;0.84
18TL12001_1216;541;47.77967;-64.0285;347132;77.83;11-jun-12;17:32:00;32.16;0.66;255.4552;7.901;264.11924;0.28;0.757;0.16;1;10.175;1;1.305;1;19.71;1;6;7.80;0.52
18TL12001_1217;551;47.8315;-64.24717;347142;1.29;11-jun-12;19:53:00;28.18;10.38;312.8433;8.344;NaN;1.145;1.644;0.01;1;0.1;1;0.155;1;0.405;1;0;0.65;0.25
18TL12001_1217;551;47.8315;-64.24717;347141;5.85;11-jun-12;19:53:00;28.74;9.24;319.7656;8.331;321.93161;1.23;3.79;0.01;1;0.225;1;0.23;1;0.435;1;6;0.98;0.52
18TL12001_1217;551;47.8315;-64.24717;347140;15.67;11-jun-12;19:53:00;29.47;7.63;318.24716;8.297;NaN;0.98;3.636;0.015;1;0.48;1;0.335;1;0.835;1;0;1.43;0.57
18TL12001_1217;551;47.8315;-64.24717;347139;25.19;11-jun-12;19:53:00;29.78;5.37;315.03164;8.21;NaN;0.405;1.605;0.065;1;2.17;1;0.65;1;3.625;1;0;3.34;0.60
18TL12001_1217;551;47.8315;-64.24717;347138;38.17;11-jun-12;19:53:00;30.84;2.33;326.6879;8.146;326.62091;0.415;1.036;0.075;1;3.8;1;0.785;1;7.285;1;6;4.84;0.52
18TL12001_1218;571;47.9305;-65.25167;347154;1.29;12-jun-12;06:26:00;27.75;10.78;313.78116;8.373;NaN;0.825;2.692;0.00333;1;0.04333;1;0.125;1;0.37333;1;0;0.35;0.12
18TL12001_1218;571;47.9305;-65.25167;347153;5.85;12-jun-12;06:26:00;27.77;10.42;315.47824;8.371;316.10348;1.005;2.836;0.00333;1;0.04;1;0.11;1;0.43;1;6;0.36;0.09
18TL12001_1218;571;47.9305;-65.25167;347152;15.07;12-jun-12;06:26:00;28.39;7.77;333.43156;8.339;NaN;0.72;3.172;0.00667;1;0.2;1;0.25;1;0.25;1;0;0.80;0.80
18TL12001_1218;571;47.9305;-65.25167;347151;25.28;12-jun-12;06:26:00;29.54;3.3;333.87816;8.179;NaN;0.205;0.904;0.04667;1;1.91;1;0.6;1;0.595;1;0;3.18;3.21
18TL12001_1218;571;47.9305;-65.25167;347150;49.97;12-jun-12;06:26:00;30.71;0.55;285.6007;7.956;NaN;0.255;0.642;0.16333;1;8.88667;1;1.23;1;15.9;1;0;7.22;0.56
18TL12001_1218;571;47.9305;-65.25167;347149;65.73;12-jun-12;06:26:00;31.87;0.58;262.33284;7.916;279.99587;0.39;0.755;0.19;1;11.00667;1;1.345;1;20.665;1;6;8.18;0.53
18TL12001_1219;621;47.49983;-64.6705;347163;1.49;13-jun-12;05:12:00;28.36;11.66;297.25696;8.316;NaN;0.895;3.244;0;1;0.04;1;0.14;1;1.03;1;0;0.29;0.04
18TL12001_1219;621;47.49983;-64.6705;347162;5.26;13-jun-12;05:12:00;28.36;11.66;297.97152;8.312;299.62394;0.935;3.277;0.00333;1;0.05;1;0.13333;1;1.005;1;6;0.38;0.05
18TL12001_1219;621;47.49983;-64.6705;347161;15.77;13-jun-12;05:12:00;28.73;9.39;290.9599;8.251;NaN;0.925;3.233;0.00667;1;0.18;1;0.215;1;1.57;1;0;0.84;0.11
18TL12001_1219;621;47.49983;-64.6705;347160;21.12;13-jun-12;05:12:00;29.65;4.92;300.3385;8.167;299.222;0.795;2.184;0.04;1;1.2;1;0.445;1;2.94;1;6;2.70;0.41
18TL12001_1220;671;47.50033;-64.25167;347168;0.89;13-jun-12;18:00:00;28.75;11.19;304.17926;8.333;NaN;0.56;1.08;0.005;1;0.05;1;0.155;1;0.525;1;0;0.32;0.10
18TL12001_1220;671;47.50033;-64.25167;347167;5.85;13-jun-12;18:00:00;28.79;11.01;304.93848;8.333;307.0375;0.755;1.976;0.005;1;0.04;1;0.16;1;0.53;1;6;0.25;0.08
18TL12001_1220;671;47.50033;-64.25167;347166;15.37;13-jun-12;18:00:00;29.6;9.51;311.01224;8.311;NaN;0.675;3.213;0.005;1;0.05;1;0.215;1;0.77;1;0;0.23;0.06
18TL12001_1220;671;47.50033;-64.25167;347165;25.58;13-jun-12;18:00:00;30.05;3.39;344.37326;8.239;NaN;0.395;1.197;0.025;1;0.97;1;0.455;1;0.81;1;0;2.13;1.20
18TL12001_1220;671;47.50033;-64.25167;347164;49.97;13-jun-12;18:00:00;31.21;-0.13;265.2804;7.839;263.31536;0.22;0.561;0.135;1;7.97;1;1.365;1;16.895;1;6;5.84;0.47
18TL12001_1221;681;47.49683;-63.7505;347174;1.49;13-jun-12;20:43:00;28.82;10.81;309.40448;8.349;NaN;0.92;1.952;0;1;0.025;1;0.195;1;0.28;1;0;0.13;0.09
18TL12001_1221;681;47.49683;-63.7505;347173;5.45;13-jun-12;20:43:00;28.82;10.8;309.9404;8.344;310.98991;0.895;2.642;0;1;0.025;1;0.195;1;0.33;1;6;0.13;0.08
18TL12001_1221;681;47.49683;-63.7505;347172;14.87;13-jun-12;20:43:00;29.66;9.06;321.86462;8.31;NaN;1.34;5.197;0.005;1;0.07;1;0.245;1;0.66;1;0;0.29;0.11
18TL12001_1221;681;47.49683;-63.7505;347171;25.68;13-jun-12;20:43:00;30.37;3.46;342.45288;8.214;NaN;0.695;3.273;0.055;1;2.59;1;0.665;1;3.095;1;0;3.89;0.84
18TL12001_1221;681;47.49683;-63.7505;347170;50.27;13-jun-12;20:43:00;31.36;0.61;334.32476;8.118;NaN;0.15;0.431;0.085;1;4.905;1;0.915;1;7.12;1;0;5.36;0.69
18TL12001_1221;681;47.49683;-63.7505;347169;63.65;13-jun-12;20:43:00;31.74;0.11;283.591;7.92;286.76186;0.21;0.459;0.12;1;8.175;1;1.275;1;15.285;1;6;6.41;0.53
18TL12001_1222;701;46.82883;-63.74833;347179;0.79;14-jun-12;01:45:00;29.06;11.71;300.7851;8.274;NaN;0.43;1.723;0;1;0.02;1;0.185;1;1.53;1;0;0.11;0.01
18TL12001_1222;701;46.82883;-63.74833;347178;5.36;14-jun-12;01:45:00;29.16;11.45;301.54432;8.278;303.55402;0.53;1.869;0;1;0.03;1;0.185;1;1.44;1;6;0.16;0.02
18TL12001_1222;701;46.82883;-63.74833;347177;15.17;14-jun-12;01:45:00;29.58;9.43;308.154;8.275;NaN;0.46;2.294;0;1;0.035;1;0.21;1;1.115;1;0;0.17;0.03
