CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL13019_1281;461;47.26617;-59.786;348928;15.07;10-jun-13;21:31:00;31.32;6.16;336.87038;8.609;NaN;0.555;2.009;0;1;0.05;1;0.345;1;0.21;1;0;0.14;0.24
18TL13019_1281;461;47.26617;-59.786;348927;25.29;10-jun-13;21:31:00;31.53;4.11;358.35184;8.68;NaN;0.955;4.094;0.02667;1;0.73;1;0.465;1;0.84;1;0;1.57;0.87
18TL13019_1281;461;47.26617;-59.786;348926;49.78;10-jun-13;21:31:00;32.22;1.14;339.68396;8.661;345.35578;0.31;1.122;0.13667;1;5.09333;1;0.765;1;4.765;1;6;6.66;1.07
18TL13019_1281;461;47.26617;-59.786;348925;99.54;10-jun-13;21:31:00;32.82;1.67;287.34244;8.549;NaN;0.08;0.368;0.01;1;10.87333;1;1.065;1;11.18;1;0;10.21;0.97
18TL13019_1281;461;47.26617;-59.786;348924;199.43;10-jun-13;21:31:00;34.22;5.24;175.5138;8.329;NaN;NaN;0.326;0.01333;1;19.06;1;1.45;1;19.03;1;0;13.14;1.00
18TL13019_1281;461;47.26617;-59.786;348923;299.47;10-jun-13;21:31:00;34.79;6.02;153.04982;8.302;NaN;NaN;0.302;0;1;23.17333;1;1.645;1;24.36;1;0;14.09;0.95
18TL13019_1281;461;47.26617;-59.786;348922;399.85;10-jun-13;21:31:00;34.89;5.42;174.08468;8.35;NaN;NaN;0.296;0;1;22.24333;1;1.665;1;28.555;1;0;13.36;0.78
18TL13019_1281;461;47.26617;-59.786;348921;445.27;10-jun-13;21:31:00;34.9;5.39;172.56624;8.346;174.26332;NaN;0.313;0.00333;1;22.15333;1;1.665;1;31.345;1;6;13.31;0.71
18TL13019_1282;471;47.10467;-60.0105;348939;0.79;11-jun-13;00:44:00;30.82;8.51;319.45298;8.637;NaN;0.565;2.206;0;1;0.11;1;0.275;1;0.47;1;0;0.40;0.23
18TL13019_1282;471;47.10467;-60.0105;348938;4.86;11-jun-13;00:44:00;30.86;8.34;320.70346;8.633;321.19472;0.605;2.367;0;1;0.085;1;0.285;1;0.48;1;6;0.30;0.18
18TL13019_1282;471;47.10467;-60.0105;348937;14.68;11-jun-13;00:44:00;30.96;7.81;327.31314;8.636;NaN;0.755;2.463;0.005;1;0.09;1;0.315;1;0.43;1;0;0.29;0.21
18TL13019_1282;471;47.10467;-60.0105;348936;24.69;11-jun-13;00:44:00;31.18;6.08;335.08398;8.647;NaN;0.77;2.227;0.005;1;0.185;1;0.37;1;0.5;1;0;0.50;0.37
18TL13019_1282;471;47.10467;-60.0105;348935;49.48;11-jun-13;00:44:00;31.69;0.17;347.36548;8.708;344.70821;0.145;0.55;0.085;1;4.775;1;0.925;1;4.4;1;6;5.16;1.09
18TL13019_1282;471;47.10467;-60.0105;348934;99.14;11-jun-13;00:44:00;32.6;1.46;315.83552;8.706;NaN;0.09;0.364;0.065;1;8.51;1;0.9;1;7.545;1;0;9.46;1.13
18TL13019_1282;471;47.10467;-60.0105;348933;197.94;11-jun-13;00:44:00;34.1;4.93;165.95656;8.389;NaN;NaN;0.304;0.09;1;20.215;1;1.595;1;22.17;1;0;12.67;0.91
18TL13019_1282;471;47.10467;-60.0105;348932;300.66;11-jun-13;00:44:00;34.64;5.93;139.83046;8.278;NaN;NaN;0.319;0.02;1;23.085;1;1.715;1;27.26;1;0;13.46;0.85
18TL13019_1282;471;47.10467;-60.0105;348931;308.78;11-jun-13;00:44:00;34.69;5.95;140.32172;8.28;140.96929;NaN;0.322;0.015;1;23.3;1;1.72;1;27.75;1;6;13.55;0.84
18TL13019_1283;481;47.0175;-60.13167;348946;1.69;11-jun-13;02:30:00;30.06;9.44;318.91706;8.489;NaN;0.695;2.243;0;1;0.165;1;0.31;1;0.86;1;0;0.53;0.19
18TL13019_1283;481;47.0175;-60.13167;348945;5.06;11-jun-13;02:30:00;30.15;9.35;318.4258;8.505;319.87725;0.655;1.833;0;1;0.145;1;0.315;1;0.855;1;6;0.46;0.17
18TL13019_1283;481;47.0175;-60.13167;348944;14.87;11-jun-13;02:30:00;30.7;5.89;337.31698;8.63;NaN;0.315;1.43;0.01;1;0.555;1;0.42;1;1.125;1;0;1.32;0.49
18TL13019_1283;481;47.0175;-60.13167;348943;25.09;11-jun-13;02:30:00;31.03;3.13;349.28586;8.712;NaN;0.42;1.456;0.03;1;1.225;1;0.6;1;1.695;1;0;2.04;0.72
18TL13019_1283;481;47.0175;-60.13167;348942;50.27;11-jun-13;02:30:00;31.2;2.22;349.2412;8.727;353.10429;0.145;0.844;0.04;1;2.065;1;0.665;1;2.335;1;6;3.11;0.88
18TL13019_1283;481;47.0175;-60.13167;348941;100.93;11-jun-13;02:30:00;32.24;1.01;293.68416;8.589;NaN;0.1;0.46;0.165;1;9.09;1;1.115;1;11.045;1;0;8.15;0.82
18TL13019_1283;481;47.0175;-60.13167;348940;161.19;11-jun-13;02:30:00;33.45;3.28;216.86896;8.46;217.02527;NaN;0.41;0.14;1;15.865;1;1.365;1;18.585;1;6;11.62;0.85
18TL13019_1284;491;46.9605;-60.21567;348952;1.49;11-jun-13;04:34:00;30.06;7.81;324.32092;8.524;NaN;0.385;1.476;0.01;1;0.445;1;0.39;1;1.3;1;0;1.14;0.34
18TL13019_1284;491;46.9605;-60.21567;348951;5.36;11-jun-13;04:34:00;30.08;7.61;326.55392;8.543;326.48693;0.47;1.516;0.01;1;0.45;1;0.385;1;1.29;1;6;1.17;0.35
18TL13019_1284;491;46.9605;-60.21567;348950;14.68;11-jun-13;04:34:00;30.71;5.02;340.66648;8.654;NaN;0.46;2.013;0.02;1;0.905;1;0.495;1;1.425;1;0;1.83;0.64
18TL13019_1284;491;46.9605;-60.21567;348949;24.99;11-jun-13;04:34:00;31.08;2.9;349.4645;8.715;NaN;0.24;1.019;0.03;1;1.565;1;0.605;1;1.935;1;0;2.59;0.81
18TL13019_1284;491;46.9605;-60.21567;348948;49.78;11-jun-13;04:34:00;31.39;0.8;351.11692;8.718;354.51108;0.115;0.679;0.06;1;3.35;1;0.87;1;3.055;1;6;3.85;1.10
18TL13019_1284;491;46.9605;-60.21567;348947;75.16;11-jun-13;04:34:00;31.77;0.57;324.58888;8.642;327.75974;0.125;0.556;0.105;1;6.315;1;1.03;1;6.9;1;6;6.13;0.92
18TL13019_1285;501;46.741;-60.999;348958;1.88;11-jun-13;09:37:00;29.55;9.88;313.0666;8.472;NaN;0.415;1.205;0;1;0.05;1;0.28;1;0.955;1;0;0.18;0.05
18TL13019_1285;501;46.741;-60.999;348957;4.96;11-jun-13;09:37:00;29.55;9.9;315.03164;8.479;315.61222;0.53;1.166;0;1;0.06;1;0.265;1;1;1;6;0.23;0.06
18TL13019_1285;501;46.741;-60.999;348956;14.88;11-jun-13;09:37:00;29.97;7.59;326.77722;8.571;NaN;0.57;1.708;0.01;1;0.315;1;0.395;1;1.435;1;0;0.80;0.22
18TL13019_1285;501;46.741;-60.999;348955;24.99;11-jun-13;09:37:00;30.49;4.38;341.4257;8.695;NaN;0.405;1.689;0.02;1;0.785;1;0.535;1;1.94;1;0;1.47;0.40
18TL13019_1285;501;46.741;-60.999;348954;49.48;11-jun-13;09:37:00;31.12;1.19;353.7072;8.784;NaN;0.215;0.742;0.03;1;1.515;1;0.695;1;2.78;1;0;2.18;0.54
18TL13019_1285;501;46.741;-60.999;348953;54.93;11-jun-13;09:37:00;31.14;1.13;353.30526;8.785;354.8237;0.14;0.658;0.035;1;1.525;1;0.7;1;2.81;1;6;2.18;0.54
18TL13019_1286;511;46.82967;-61.251;348963;1.39;11-jun-13;11:17:00;31.03;8.58;329.76944;8.55;NaN;0.29;0.662;0.005;1;0.065;1;0.3;1;0.53;1;0;0.22;0.12
18TL13019_1286;511;46.82967;-61.251;348962;4.86;11-jun-13;11:17:00;31.04;8.57;330.12672;8.548;327.06751;0.32;0.726;0;1;0.065;1;0.3;1;0.5;1;6;0.22;0.13
18TL13019_1286;511;46.82967;-61.251;348961;14.38;11-jun-13;11:17:00;31.03;8.13;333.07428;8.604;NaN;0.275;0.821;0;1;0.14;1;0.33;1;0.575;1;0;0.42;0.24
18TL13019_1286;511;46.82967;-61.251;348960;24.99;11-jun-13;11:17:00;31.41;0.73;351.2509;8.689;NaN;0.125;0.548;0.07;1;4.17;1;0.905;1;1.75;1;0;4.61;2.38
18TL13019_1286;511;46.82967;-61.251;348959;55.73;11-jun-13;11:17:00;31.53;0.12;332.18108;8.648;332.2704;0.255;0.722;0.095;1;7.33;1;1.13;1;5.19;1;6;6.49;1.41
18TL13019_1287;521;46.91583;-61.50067;348968;1.98;11-jun-13;13:54:00;31.15;8.73;330.12672;8.565;NaN;0.39;0.715;0;1;0.05;1;0.255;1;0.335;1;0;0.20;0.15
18TL13019_1287;521;46.91583;-61.50067;348967;4.56;11-jun-13;13:54:00;31.14;8.82;329.45682;8.583;328.07236;0.375;0.603;0;1;0.035;1;0.25;1;0.365;1;6;0.14;0.10
18TL13019_1287;521;46.91583;-61.50067;348966;14.78;11-jun-13;13:54:00;31.26;6.25;398.54584;8.795;NaN;2.8;3.659;0;1;0.04;1;0.19;1;0.23;1;0;0.21;0.17
18TL13019_1287;521;46.91583;-61.50067;348965;24.59;11-jun-13;13:54:00;31.53;1.21;348.25868;8.725;NaN;4.02;27.072;0.03;1;0.865;1;0.665;1;1.92;1;0;1.30;0.45
18TL13019_1287;521;46.91583;-61.50067;348964;50.47;11-jun-13;13:54:00;31.55;0.98;341.38104;8.722;345.08782;1.535;3.663;0.06;1;3.205;1;0.86;1;4.105;1;6;3.73;0.78
18TL13019_1288;531;46.99233;-61.74567;348973;1.79;11-jun-13;15:54:00;31.22;8.89;330.7073;8.568;NaN;0.34;0.495;0;1;0.03;1;0.25;1;0.2;1;0;0.12;0.15
18TL13019_1288;531;46.99233;-61.74567;348972;4.86;11-jun-13;15:54:00;31.21;9.11;328.29566;8.572;327.5811;0.34;0.549;0;1;0.03;1;0.265;1;0.21;1;6;0.11;0.14
18TL13019_1288;531;46.99233;-61.74567;348971;14.48;11-jun-13;15:54:00;31.23;7.42;367.19452;8.72;NaN;1.865;2.93;0;1;0.03;1;0.26;1;0.395;1;0;0.12;0.08
18TL13019_1288;531;46.99233;-61.74567;348970;24.39;11-jun-13;15:54:00;31.39;2.45;319.67628;8.678;NaN;1.29;3.723;0.02;1;0.175;1;0.54;1;2.66;1;0;0.32;0.07
18TL13019_1288;531;46.99233;-61.74567;348969;36.19;11-jun-13;15:54:00;31.41;2.34;320.97142;8.701;321.68598;1.53;3.802;0.02;1;0.3;1;0.55;1;2.76;1;6;0.55;0.11
18TL13019_1289;541;47.16733;-62.25233;348978;1.59;11-jun-13;18:49:00;31.1;8.62;337.67426;8.604;NaN;0.805;0.951;0;1;0.03;1;0.29;1;0.5;1;0;0.10;0.06
18TL13019_1289;541;47.16733;-62.25233;348977;4.07;11-jun-13;18:49:00;31.1;8.13;343.70336;8.637;344.03831;1.2;1.734;0;1;0.045;1;0.28;1;0.49;1;6;0.16;0.09
18TL13019_1289;541;47.16733;-62.25233;348976;14.48;11-jun-13;18:49:00;31.43;3.29;335.66456;8.702;NaN;2.42;4.378;0.05;1;1.335;1;0.59;1;2.14;1;0;2.26;0.62
18TL13019_1289;541;47.16733;-62.25233;348975;24.69;11-jun-13;18:49:00;31.46;2.5;348.5713;8.776;NaN;3.45;10.494;0.045;1;1.25;1;0.595;1;1.755;1;0;2.10;0.71
18TL13019_1289;541;47.16733;-62.25233;348974;35.7;11-jun-13;18:49:00;31.51;1.73;330.484;8.746;333.96748;3.055;6.388;0.07;1;3;1;0.735;1;3.48;1;6;4.08;0.86
18TL13019_1290;551;47.33417;-62.752;348983;1.88;11-jun-13;21:51:00;30.54;7.94;331.06458;8.526;NaN;0.45;1.655;0.045;1;2;1;0.54;1;3.135;1;0;3.70;0.64
18TL13019_1290;551;47.33417;-62.752;348982;4.96;11-jun-13;21:51:00;30.56;7.73;330.9306;8.538;330.484;0.515;1.452;0.04;1;2.005;1;0.535;1;3.1;1;6;3.75;0.65
18TL13019_1290;551;47.33417;-62.752;348981;14.87;11-jun-13;21:51:00;30.6;7.09;333.74418;8.581;NaN;0.245;1.243;0.05;1;2.09;1;0.56;1;3.245;1;0;3.73;0.64
18TL13019_1290;551;47.33417;-62.752;348980;24.49;11-jun-13;21:51:00;30.85;4.21;349.86644;8.686;NaN;0.125;0.614;0.065;1;3.73;1;0.75;1;4.72;1;0;4.97;0.79
18TL13019_1290;551;47.33417;-62.752;348979;47;11-jun-13;21:51:00;31.45;0.14;339.32668;8.706;340.95677;0.245;0.944;0.145;1;8.815;1;1.13;1;10.82;1;6;7.80;0.81
18TL13019_1291;561;47.4995;-63.24683;348989;2.08;12-jun-13;01:15:00;29.7;9.28;327.31314;8.458;NaN;0.95;3.639;0.05;1;2.355;1;0.43;1;3.46;1;0;5.48;0.68
18TL13019_1291;561;47.4995;-63.24683;348988;5.06;12-jun-13;01:15:00;29.95;8.23;329.05488;8.496;328.80925;0.61;2.575;0.05;1;2.44;1;0.48;1;3.425;1;6;5.08;0.71
18TL13019_1291;561;47.4995;-63.24683;348987;15.17;12-jun-13;01:15:00;30.19;6.32;339.72862;8.584;NaN;0.55;3.477;0.045;1;2.63;1;0.575;1;3.11;1;0;4.57;0.85
18TL13019_1291;561;47.4995;-63.24683;348986;24.99;12-jun-13;01:15:00;30.88;2.33;354.8237;8.69;NaN;0.125;0.741;0.07;1;4.59;1;0.83;1;3.83;1;0;5.53;1.20
18TL13019_1291;561;47.4995;-63.24683;348985;49.38;12-jun-13;01:15:00;31.34;-0.6;345.04316;8.687;NaN;0.105;0.599;0.155;1;9.59;1;1.165;1;11.145;1;0;8.23;0.86
18TL13019_1291;561;47.4995;-63.24683;348984;72.97;12-jun-13;01:15:00;31.46;-0.78;331.95778;8.684;334.59272;0.325;0.691;0.16;1;9.6;1;1.205;1;14.495;1;6;7.97;0.66
18TL13019_1292;571;47.66517;-63.74933;348995;2.08;12-jun-13;03:51:00;28.18;8.45;331.8238;8.537;NaN;1.35;5.604;0.04;1;1.74;1;0.24;1;3.725;1;0;7.25;0.47
18TL13019_1292;571;47.66517;-63.74933;348994;4.56;12-jun-13;03:51:00;28.12;8.75;330.97526;8.542;329.76944;1.305;5.31;0.045;1;1.795;1;0.245;1;3.675;1;6;7.33;0.49
18TL13019_1292;571;47.66517;-63.74933;348993;14.77;12-jun-13;03:51:00;28.45;7.7;331.46652;8.61;NaN;0.56;2.629;0.06;1;2.21;1;0.36;1;3.865;1;0;6.14;0.57
18TL13019_1292;571;47.66517;-63.74933;348992;24.79;12-jun-13;03:51:00;30.09;2.55;347.54412;8.694;NaN;0.23;0.926;0.155;1;6.235;1;0.8;1;7.615;1;0;7.79;0.82
18TL13019_1292;571;47.66517;-63.74933;348991;49.58;12-jun-13;03:51:00;30.99;-0.3;322.93646;8.676;NaN;0.205;0.649;0.13;1;6.635;1;1.14;1;8.26;1;0;5.82;0.80
18TL13019_1292;571;47.66517;-63.74933;348990;62.36;12-jun-13;03:51:00;31.24;-0.41;317.39862;8.66;321.03841;0.185;0.669;0.17;1;9.12;1;1.215;1;12.145;1;6;7.51;0.75
18TL13019_1293;581;47.78367;-64.04133;349001;1.69;12-jun-13;05:45:00;27.13;8.76;335.3966;8.557;NaN;1.79;7.021;0.03;1;0.73;1;0.11;1;2.04;1;0;6.64;0.36
18TL13019_1293;581;47.78367;-64.04133;349000;4.66;12-jun-13;05:45:00;28;7.13;339.28202;8.564;338.38882;1.885;6.043;0.06;1;2.87;1;0.32;1;4.865;1;6;8.97;0.59
18TL13019_1293;581;47.78367;-64.04133;348999;15.07;12-jun-13;05:45:00;28.36;6.48;337.22766;8.571;NaN;1.75;5.327;0.07;1;3.9;1;0.42;1;5.655;1;0;9.29;0.69
18TL13019_1293;581;47.78367;-64.04133;348998;24.49;12-jun-13;05:45:00;29.24;4.22;339.72862;8.667;NaN;0.275;1.278;0.09;1;4.725;1;0.595;1;6.665;1;0;7.94;0.71
18TL13019_1293;581;47.78367;-64.04133;348997;49.48;12-jun-13;05:45:00;31.24;0.46;334.36942;8.671;NaN;0.205;0.713;0.18;1;8.725;1;1.075;1;11.06;1;0;8.12;0.79
18TL13019_1293;581;47.78367;-64.04133;348996;75.94;12-jun-13;05:45:00;31.77;-0.32;299.71326;8.611;302.23655;0.195;0.543;0.15;1;11.76;1;1.35;1;19.24;1;6;8.71;0.61
18TL13019_1294;591;47.83;-64.2445;349006;1.78;12-jun-13;08:53:00;27.24;8.21;336.64708;8.561;NaN;2.545;9.478;0.065;1;2.875;1;0.285;1;5.03;1;0;10.09;0.57
18TL13019_1294;591;47.83;-64.2445;349005;4.66;12-jun-13;08:53:00;28.21;6.86;337.80824;8.577;337.49562;1.785;5.455;0.07;1;4.53;1;0.44;1;7.55;1;6;10.30;0.60
18TL13019_1294;591;47.83;-64.2445;349004;14.28;12-jun-13;08:53:00;28.72;5.51;333.92282;8.633;NaN;0.76;2.188;0.07;1;3.795;1;0.495;1;5.895;1;0;7.67;0.64
18TL13019_1294;591;47.83;-64.2445;349003;24.89;12-jun-13;08:53:00;29.39;3.97;343.07812;8.714;NaN;0.295;1.071;0.105;1;3.98;1;0.595;1;5.255;1;0;6.69;0.76
18TL13019_1294;591;47.83;-64.2445;349002;38.07;12-jun-13;08:53:00;30.03;2.82;345.48976;8.736;345.8917;0.235;1.076;0.12;1;4.585;1;0.68;1;5.905;1;6;6.74;0.78
18TL13019_1295;621;47.93267;-65.252;349011;2.88;13-jun-13;06:13:00;27.03;8.46;332.80632;8.525;331.19856;2.01;6.936;0.055;1;2.425;1;0.245;1;4.615;1;6;9.90;0.53
18TL13019_1295;621;47.93267;-65.252;349010;50.07;13-jun-13;06:13:00;30.1;1.83;346.96354;8.721;NaN;0.22;0.757;0.125;1;5.495;1;0.86;1;6.145;1;0;6.39;0.89
18TL13019_1295;621;47.93267;-65.252;349009;67.32;13-jun-13;06:13:00;31.29;-0.41;277.51724;8.576;280.73276;NaN;0.759;0.205;1;11.275;1;1.475;1;20.695;1;6;7.64;0.54
18TL13019_1296;701;47.16783;-64.2525;349017;2.38;14-jun-13;07:32:00;28.12;9.81;351.2509;8.6;350.60333;1.97;12.715;0.015;1;0.06;1;0.08;1;0.275;1;6;0.75;0.22
18TL13019_1296;701;47.16783;-64.2525;349016;25.09;14-jun-13;07:32:00;29.29;5.27;304.40256;8.597;NaN;0.24;0.958;0.08;1;2.83;1;0.59;1;6.295;1;0;4.80;0.45
18TL13019_1296;701;47.16783;-64.2525;349015;38.28;14-jun-13;07:32:00;29.8;4.99;289.75408;8.606;289.06185;NaN;1.116;0.055;1;1.55;1;0.58;1;7.06;1;6;2.67;0.22
18TL13019_1297;711;47.50667;-64.25033;349020;0.89;14-jun-13;10:12:00;28.83;10.7;321.68598;8.501;320.85977;3.165;7.529;0.035;1;0.385;1;0.175;1;2.52;1;6;2.20;0.15
18TL13019_1297;711;47.50667;-64.25033;349019;24.89;14-jun-13;10:12:00;29.8;5.75;329.32284;8.647;NaN;3.16;3.434;0.04;1;1.82;1;0.42;1;2.805;1;0;4.33;0.65
18TL13019_1297;711;47.50667;-64.25033;349018;54.93;14-jun-13;10:12:00;30.83;0.27;312.75398;8.599;318.2025;NaN;0.996;0.13;1;8.09;1;1.21;1;9.855;1;6;6.69;0.82
18TL13019_1298;731;47.1625;-63.74733;349023;1.29;14-jun-13;15:24:00;28.17;9.81;358.66446;8.636;358.37417;1.33;4.978;0;1;0.055;1;0.065;1;0.205;1;6;0.85;0.27
18TL13019_1298;731;47.1625;-63.74733;349022;24.99;14-jun-13;15:24:00;30;4.67;324.18694;8.66;NaN;0.33;0.901;0.055;1;2.57;1;0.58;1;4.995;1;0;4.43;0.51
18TL13019_1298;731;47.1625;-63.74733;349021;53.05;14-jun-13;15:24:00;30.82;0.45;331.24322;8.68;334.34709;NaN;0.78;0.115;1;6.975;1;1.07;1;7.185;1;6;6.52;0.97
18TL13019_1299;761;46.83617;-63.25267;349026;1.79;14-jun-13;23:34:00;30.29;8.72;333.20826;8.539;333.63253;1.4;5.13;0.04;1;1.235;1;0.385;1;2.28;1;6;3.21;0.54
18TL13019_1299;761;46.83617;-63.25267;349025;24.59;14-jun-13;23:34:00;30.44;4.62;347.94606;8.689;NaN;0.595;1.774;0.05;1;2.515;1;0.58;1;2.7;1;0;4.34;0.93
18TL13019_1299;761;46.83617;-63.25267;349024;45.02;14-jun-13;23:34:00;30.8;0.53;327.62576;8.709;329.41216;NaN;0.729;0.08;1;4.335;1;0.99;1;5.775;1;6;4.38;0.75
18TL13019_1300;791;47.1625;-62.75317;349029;2.28;15-jun-13;08:10:00;30.32;9.07;329.85876;8.528;331.26555;1.705;6.55;0.045;1;1.035;1;0.38;1;3.73;1;6;2.72;0.28
18TL13019_1300;791;47.1625;-62.75317;349028;24.69;15-jun-13;08:10:00;30.95;3.24;348.52664;8.705;NaN;0.095;0.471;0.06;1;3.33;1;0.825;1;3.985;1;0;4.04;0.84
18TL13019_1300;791;47.1625;-62.75317;349027;58.2;15-jun-13;08:10:00;31.72;0.11;336.2898;8.714;341.40337;NaN;0.663;0.2;1;8.09;1;1.04;1;11.515;1;6;7.78;0.70
18TL13019_1301;831;46.83017;-62.25817;349032;2.88;15-jun-13;18:03:00;30.73;9.23;335.6199;8.563;332.09176;0.95;0.777;0;1;0.075;1;0.32;1;1.18;1;6;0.23;0.06
18TL13019_1301;831;46.83017;-62.25817;349031;24.79;15-jun-13;18:03:00;31.27;2.52;353.9305;8.759;NaN;0.29;1.124;0.04;1;2.35;1;0.67;1;2.145;1;0;3.51;1.10
18TL13019_1301;831;46.83017;-62.25817;349030;59.1;15-jun-13;18:03:00;31.6;0.01;333.69952;8.742;332.35972;NaN;0.654;0.19;1;8.45;1;1.095;1;11.46;1;6;7.72;0.74
18TL13019_1302;851;46.49417;-61.74517;349035;1.59;15-jun-13;23:25:00;30.12;10.12;318.78308;8.555;316.10348;0.69;2.874;0.005;1;0.07;1;0.26;1;1.21;1;6;0.27;0.06
18TL13019_1302;851;46.49417;-61.74517;349034;24.3;15-jun-13;23:25:00;30.86;1.89;338.38882;8.747;NaN;0.46;1.665;0.05;1;1.975;1;0.75;1;2.905;1;0;2.63;0.68
18TL13019_1302;851;46.49417;-61.74517;349033;44.13;15-jun-13;23:25:00;30.95;1.23;336.87038;8.782;337.45096;NaN;0.676;0.05;1;2.04;1;0.81;1;3.28;1;6;2.52;0.62
